,customer_id,count_x,gender,age,under_30,senior_citizen,married,dependents,number_of_dependents,count_y,quarter,referred_a_friend,number_of_referrals,tenure_in_months,offer,phone_service,avg_monthly_long_distance_charges,multiple_lines,internet_service,internet_type,avg_monthly_gb_download,online_security,online_backup,online_backup.1,device_protection_plan,premium_tech_support,streaming_tv,streaming_movies,streaming_music,unlimited_data,contract,paperless_billing,payment_method,monthly_charge,total_charges,total_refunds,total_extra_data_charges,total_long_distance_charges,total_revenue,churn_label
2553,5248YGIJN,1,Male,36,No,No,Yes,No,0,1,Q3,Yes,9,72,No Offer,Yes,10.92,Yes,Yes,DSL,28.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,90.25,6369.45,0.0,0,786.24,7155.69,No
2554,6827IEAUQ,1,Female,46,No,No,Yes,No,0,1,Q3,Yes,5,27,No Offer,Yes,40.21,No,Yes,DSL,13.0,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,One Year,No,Credit Card,66.15,1874.45,0.0,0,1085.67,2960.12,No
2555,7310EGVHZ,1,Male,35,No,No,No,No,0,1,Q3,No,0,1,Offer E,Yes,24.48,No,No,,,,,,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,20.2,20.2,0.0,0,24.48,44.68,No
2556,6234RAAPL,1,Female,60,No,No,Yes,No,0,1,Q3,Yes,7,72,No Offer,Yes,23.66,Yes,Yes,Fiber Optic,26.0,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,Two Year,No,Bank Withdrawal,99.9,7251.7,0.0,0,1703.52,8955.22,No
2557,6572ADKRS,1,Female,19,Yes,No,No,No,0,1,Q3,No,0,46,Offer B,Yes,42.44,No,Yes,Fiber Optic,69.0,No,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,74.8,3548.3,0.0,0,1952.24,5500.54,No
2558,8865TNMNX,1,Male,53,No,No,Yes,No,0,1,Q3,Yes,6,10,Offer D,Yes,26.17,No,Yes,DSL,7.0,No,Yes,Yes,No,No,No,No,No,Yes,One Year,No,Credit Card,49.55,475.7,0.0,0,261.7,737.4,No
2559,9489DEDVP,1,Female,52,No,No,Yes,No,0,1,Q3,Yes,8,70,No Offer,Yes,29.38,Yes,Yes,DSL,23.0,Yes,Yes,Yes,No,No,Yes,No,No,No,Two Year,Yes,Credit Card,69.2,4872.35,0.0,80,2056.6,7008.95,No
2560,9867JCZSP,1,Female,28,Yes,No,Yes,No,0,1,Q3,Yes,8,17,Offer D,Yes,8.74,No,No,,,,,,No,No,No,No,No,No,One Year,No,Credit Card,20.75,418.25,0.0,0,148.58,566.83,No
2561,4671VJLCL,1,Female,36,No,No,No,No,0,1,Q3,No,0,63,Offer B,Yes,12.82,Yes,Yes,DSL,17.0,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,Yes,Credit Card,79.85,4861.45,0.0,0,807.66,5669.11,No
2562,4080IIARD,1,Female,42,No,No,Yes,No,0,1,Q3,Yes,1,13,Offer D,Yes,11.79,Yes,Yes,DSL,29.0,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,76.2,981.45,0.0,0,153.27,1134.72,No
2563,3714NTNFO,1,Female,49,No,No,No,No,0,1,Q3,No,0,49,Offer B,Yes,27.2,Yes,Yes,Fiber Optic,24.0,No,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,84.5,3906.7,0.0,0,1332.8,5239.5,No
2564,5948UJZLF,1,Male,22,Yes,No,No,No,0,1,Q3,No,0,2,No Offer,Yes,40.75,No,Yes,DSL,71.0,No,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,49.25,97.0,0.0,0,81.5,178.5,No
2565,7639LIAYI,1,Male,23,Yes,No,No,No,0,1,Q3,No,0,52,Offer B,Yes,29.16,Yes,Yes,Cable,73.0,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,79.75,4217.8,0.0,0,1516.32,5734.12,No
2566,2954PIBKO,1,Female,64,No,No,Yes,No,0,1,Q3,Yes,7,69,No Offer,Yes,39.88,Yes,Yes,Cable,17.0,Yes,No,No,Yes,Yes,No,No,No,No,Two Year,Yes,Credit Card,64.15,4254.1,0.0,40,2751.72,7045.82,No
2567,8769KKTPH,1,Female,44,No,No,Yes,No,0,1,Q3,Yes,2,63,Offer B,Yes,1.43,Yes,Yes,Fiber Optic,16.0,Yes,No,No,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,99.65,6311.2,0.0,0,90.09,6401.29,No
2568,3957SQXML,1,Female,61,No,No,Yes,No,0,1,Q3,Yes,10,34,No Offer,Yes,25.21,Yes,No,,,,,,No,No,No,No,No,No,Two Year,No,Credit Card,24.95,894.3,0.0,0,857.14,1751.44,No
2569,5954BDFSG,1,Female,40,No,No,No,No,0,1,Q3,No,0,72,No Offer,Yes,9.47,Yes,Yes,Fiber Optic,21.0,No,No,No,Yes,Yes,Yes,Yes,Yes,No,Two Year,Yes,Credit Card,107.5,7853.7,0.0,60,681.84,8595.54,No
2570,0434CSFON,1,Female,34,No,No,Yes,No,0,1,Q3,Yes,3,47,Offer B,Yes,38.15,Yes,Yes,Fiber Optic,14.0,No,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,100.5,4707.1,0.0,0,1793.05,6500.15,No
2571,1215FIGMP,1,Male,27,Yes,No,No,No,0,1,Q3,No,0,60,Offer B,Yes,42.88,Yes,Yes,Fiber Optic,52.0,No,Yes,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,89.9,5450.7,0.0,0,2572.8,8023.5,No
2572,0526SXDJP,1,Male,36,No,No,Yes,No,0,1,Q3,Yes,7,72,Offer A,No,0.0,,Yes,Cable,17.0,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Two Year,No,Bank Withdrawal,42.1,2962.0,0.0,0,0.0,2962.0,No
2573,0557ASKVU,1,Female,43,No,No,Yes,No,0,1,Q3,Yes,2,18,Offer D,Yes,44.97,No,Yes,Cable,7.0,No,No,No,Yes,Yes,No,No,No,Yes,One Year,Yes,Credit Card,54.4,957.1,0.0,0,809.46,1766.56,No
2574,5122CYFXA,1,Female,53,No,No,No,No,0,1,Q3,No,0,3,Offer E,Yes,38.99,No,Yes,DSL,20.0,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,75.3,244.1,0.0,0,116.97,361.07,No
2575,8627ZYGSZ,1,Male,32,No,No,Yes,No,0,1,Q3,Yes,8,47,Offer B,Yes,39.52,Yes,Yes,Fiber Optic,30.0,No,Yes,Yes,No,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal,78.9,3650.35,0.0,0,1857.44,5507.79,No
2576,3410YOQBQ,1,Female,61,No,No,No,No,0,1,Q3,No,0,31,No Offer,Yes,25.57,No,Yes,DSL,27.0,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,No,Credit Card,79.2,2497.2,0.0,70,792.67,3359.87,No
2577,3170NMYVV,1,Female,37,No,No,Yes,No,0,1,Q3,Yes,5,50,Offer B,Yes,26.95,No,No,,,,,,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,20.15,930.9,0.0,0,1347.5,2278.4,No
2578,7410OIEDU,1,Male,29,Yes,No,No,No,0,1,Q3,No,0,10,No Offer,Yes,48.38,No,Yes,Fiber Optic,42.0,Yes,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,79.85,887.35,0.0,0,483.8,1371.15,No
2579,2273QCKXA,1,Male,39,No,No,No,No,0,1,Q3,No,0,1,No Offer,Yes,25.77,No,Yes,Cable,5.0,No,No,No,No,Yes,No,No,No,Yes,Month-to-Month,No,Credit Card,49.05,49.05,0.0,0,25.77,74.82,No
2580,0731EBJQB,1,Female,24,Yes,No,Yes,No,0,1,Q3,Yes,3,52,Offer B,Yes,5.65,No,No,,,,,,No,No,No,No,No,No,One Year,Yes,Bank Withdrawal,20.4,1090.65,0.0,0,293.8,1384.45,No
2581,8028PNXHQ,1,Male,40,No,No,Yes,No,0,1,Q3,Yes,4,62,Offer B,Yes,48.73,Yes,No,,,,,,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,24.25,1424.6,0.0,0,3021.26,4445.86,No
2582,5630AHZIL,1,Female,51,No,No,No,Yes,3,1,Q3,No,0,3,Offer E,Yes,39.55,No,Yes,DSL,56.0,Yes,No,No,No,Yes,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,64.5,177.4,0.0,60,118.65,356.05,No
2583,6416JNVRK,1,Female,50,No,No,No,No,0,1,Q3,No,0,46,Offer B,Yes,2.03,No,Yes,Cable,7.0,No,No,No,No,No,No,Yes,Yes,Yes,One Year,No,Credit Card,55.65,2688.85,0.0,0,93.38,2782.23,No
2584,5590ZSKRV,1,Female,62,No,No,Yes,Yes,1,1,Q3,Yes,1,8,Offer E,Yes,38.78,No,Yes,DSL,18.0,Yes,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,54.65,482.25,0.0,0,310.24,792.49,No
2585,3887PBQAO,1,Female,48,No,No,Yes,No,0,1,Q3,Yes,4,45,Offer B,Yes,22.49,Yes,No,,,,,,No,No,No,No,No,No,One Year,Yes,Credit Card,25.9,1216.6,0.0,0,1012.05,2228.65,No
2586,8108UXRQN,1,Female,23,Yes,No,Yes,Yes,1,1,Q3,Yes,1,11,No Offer,No,0.0,,Yes,Cable,41.0,Yes,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,50.55,565.35,0.0,0,0.0,565.35,No
2587,9919YLNNG,1,Female,38,No,No,No,No,0,1,Q3,No,0,42,Offer B,Yes,40.15,No,Yes,Fiber Optic,28.0,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,103.8,4327.5,0.0,110,1686.3,6123.8,No
2588,0318ZOPWS,1,Female,31,No,No,Yes,No,0,1,Q3,Yes,10,49,No Offer,Yes,2.82,No,No,,,,,,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,20.15,973.35,0.0,0,138.18,1111.53,No
2589,4445ZJNMU,1,Male,30,No,No,No,No,0,1,Q3,No,0,9,Offer E,Yes,4.81,Yes,Yes,Fiber Optic,69.0,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,99.3,918.75,0.0,0,43.29,962.04,No
2590,4808YNLEU,1,Female,51,No,No,Yes,No,0,1,Q3,Yes,1,35,Offer C,Yes,24.53,No,Yes,DSL,30.0,Yes,No,No,No,No,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,62.15,2215.45,0.0,0,858.55,3074.0,No
2591,1862QRWPE,1,Female,24,Yes,No,Yes,No,0,1,Q3,Yes,10,48,No Offer,Yes,37.96,No,No,,,,,,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,20.65,1057.0,0.0,0,1822.08,2879.08,No
2592,2796NNUFI,1,Female,56,No,No,Yes,No,0,1,Q3,Yes,1,46,No Offer,Yes,30.47,No,No,,,,,,No,No,No,No,No,No,Two Year,Yes,Credit Card,19.95,927.1,0.0,0,1401.62,2328.72,No
2593,3016KSVCP,1,Male,47,No,No,Yes,No,0,1,Q3,Yes,4,29,Offer C,No,0.0,,Yes,DSL,22.0,No,No,No,No,No,Yes,No,No,Yes,Month-to-Month,No,Credit Card,33.75,1009.25,0.0,0,0.0,1009.25,No
2594,4767HZZHQ,1,Male,32,No,No,Yes,Yes,3,1,Q3,Yes,5,30,Offer C,Yes,6.19,No,Yes,Fiber Optic,21.0,No,Yes,Yes,Yes,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,82.05,2570.2,0.0,120,185.7,2875.9,No
2595,7233PAHHL,1,Male,57,No,No,Yes,No,0,1,Q3,No,0,66,Offer A,Yes,6.22,Yes,Yes,DSL,26.0,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,84.0,5714.25,0.0,0,410.52,6124.77,No
2596,6067NGCEU,1,Female,50,No,No,No,No,0,1,Q3,No,0,65,No Offer,Yes,41.78,Yes,Yes,Fiber Optic,14.0,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,111.05,7107.0,0.0,0,2715.7,9822.7,No
2597,9848JQJTX,1,Male,52,No,No,No,No,0,1,Q3,No,0,72,Offer A,Yes,24.53,Yes,Yes,Fiber Optic,12.0,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,100.9,7459.05,0.0,0,1766.16,9225.21,No
2598,9803FTJCG,1,Male,50,No,No,Yes,No,0,1,Q3,Yes,1,71,Offer A,Yes,4.85,Yes,Yes,DSL,26.0,Yes,Yes,Yes,No,Yes,No,No,No,Yes,One Year,Yes,Credit Card,66.85,4748.7,0.0,0,344.35,5093.05,No
2599,3212KXOCR,1,Male,62,No,No,No,No,0,1,Q3,No,0,52,No Offer,Yes,28.3,No,No,,,,,,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,21.0,1107.2,0.0,0,1471.6,2578.8,No
2600,6380ARCEH,1,Male,19,Yes,No,No,No,0,1,Q3,No,0,1,Offer E,Yes,41.1,No,No,,,,,,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.2,20.2,0.0,0,41.1,61.3,No
2601,3679XASPY,1,Female,38,No,No,Yes,Yes,2,1,Q3,Yes,1,1,Offer E,Yes,16.44,No,No,,,,,,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,19.45,19.45,0.0,0,16.44,35.89,No
2602,7123WQUHX,1,Male,34,No,No,No,No,0,1,Q3,No,0,38,Offer C,Yes,3.95,Yes,Yes,Fiber Optic,21.0,No,No,No,Yes,Yes,Yes,No,No,Yes,One Year,No,Bank Withdrawal,95.0,3605.6,0.0,0,150.1,3755.7,No
2603,6180YBIQI,1,Male,35,No,No,No,No,0,1,Q3,No,0,5,Offer E,No,0.0,,Yes,DSL,21.0,No,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,24.3,100.2,0.0,0,0.0,100.2,No
2604,6728DKUCO,1,Female,25,Yes,No,Yes,No,0,1,Q3,Yes,1,72,Offer A,Yes,25.82,Yes,Yes,Fiber Optic,59.0,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,104.15,7303.05,0.0,0,1859.04,9162.09,No
2605,9750BOOHV,1,Female,60,No,No,No,No,0,1,Q3,No,0,32,Offer C,No,0.0,,Yes,DSL,18.0,Yes,No,No,No,No,No,No,No,Yes,One Year,No,Credit Card,30.15,927.65,0.0,0,0.0,927.65,No
2606,8597CWYHH,1,Male,50,No,No,No,No,0,1,Q3,No,0,43,No Offer,Yes,41.22,Yes,Yes,Fiber Optic,7.0,No,No,No,No,No,Yes,Yes,Yes,Yes,One Year,No,Credit Card,94.35,3921.3,0.0,0,1772.46,5693.76,No
2607,2848YXSMW,1,Male,38,No,No,Yes,No,0,1,Q3,Yes,1,72,Offer A,Yes,49.5,No,No,,,,,,No,No,No,No,No,No,Two Year,No,Credit Card,19.4,1363.25,0.0,0,3564.0,4927.25,No
2608,4549ZDQYY,1,Female,35,No,No,No,No,0,1,Q3,No,0,52,No Offer,Yes,33.84,No,Yes,DSL,5.0,Yes,No,No,Yes,Yes,No,No,No,Yes,One Year,No,Credit Card,57.95,3042.25,0.0,0,1759.68,4801.93,No
2609,5712AHQNN,1,Female,36,No,No,No,No,0,1,Q3,No,0,43,No Offer,Yes,26.55,No,Yes,Fiber Optic,12.0,No,Yes,Yes,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,91.65,3954.1,0.0,0,1141.65,5095.75,No
2610,5256SKJGO,1,Female,48,No,No,Yes,No,0,1,Q3,Yes,1,64,No Offer,No,0.0,,Yes,DSL,30.0,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,54.6,3423.5,0.0,0,0.0,3423.5,No
2611,3071VBYPO,1,Male,38,No,No,Yes,Yes,2,1,Q3,Yes,1,3,Offer E,Yes,33.3,No,Yes,Fiber Optic,12.0,Yes,Yes,Yes,No,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,89.85,248.4,0.0,0,99.9,348.3,No
2612,9560BBZXK,1,Female,61,No,No,No,No,0,1,Q3,No,0,36,Offer C,No,0.0,,Yes,Cable,27.0,Yes,No,No,No,No,No,No,No,Yes,Two Year,No,Bank Withdrawal,31.05,1126.35,0.0,0,0.0,1126.35,No
2613,8402OOOHJ,1,Female,53,No,No,No,No,0,1,Q3,No,0,41,No Offer,Yes,31.62,No,No,,,,,,No,No,No,No,No,No,Two Year,No,Credit Card,20.65,835.15,0.0,0,1296.42,2131.57,No
2614,9445ZUEQE,1,Male,33,No,No,Yes,Yes,1,1,Q3,Yes,1,27,Offer C,Yes,48.17,Yes,Yes,Fiber Optic,15.0,No,Yes,Yes,No,Yes,No,No,No,No,Month-to-Month,Yes,Credit Card,85.2,2151.6,0.0,30,1300.59,3482.19,No
2615,1091SOZGA,1,Female,27,Yes,No,Yes,No,0,1,Q3,Yes,1,56,No Offer,Yes,42.37,Yes,Yes,Fiber Optic,71.0,No,No,No,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,99.8,5515.45,0.0,0,2372.72,7888.17,No
2616,2928HLDBA,1,Female,31,No,No,No,No,0,1,Q3,No,0,6,Offer E,Yes,7.72,No,No,,,,,,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.7,112.75,0.0,0,46.32,159.07,No
2617,6497TILVL,1,Female,20,Yes,No,Yes,Yes,2,1,Q3,Yes,1,7,No Offer,Yes,25.64,No,Yes,DSL,71.0,Yes,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,50.7,350.35,0.0,0,179.48,529.83,No
2618,7219TLZHO,1,Female,27,Yes,No,Yes,Yes,1,1,Q3,Yes,1,4,No Offer,Yes,39.89,No,No,,,,,,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.85,62.9,0.0,0,159.56,222.46,No
2619,4622YNKIJ,1,Male,59,No,No,No,No,0,1,Q3,No,0,33,Offer C,Yes,47.64,No,Yes,Fiber Optic,18.0,Yes,No,No,No,Yes,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,88.95,3027.65,0.0,0,1572.12,4599.77,No
2620,6734PSBAW,1,Male,46,No,No,Yes,No,0,1,Q3,Yes,1,72,Offer A,Yes,1.86,Yes,No,,,,,,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,23.55,1723.95,0.0,0,133.92,1857.87,No
2621,3930ZGWVE,1,Male,45,No,No,No,No,0,1,Q3,No,0,1,No Offer,Yes,15.77,No,No,,,,,,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.75,19.75,0.0,0,15.77,35.52,No
2622,2876GZYZC,1,Female,49,No,No,No,No,0,1,Q3,No,0,13,No Offer,Yes,29.21,Yes,Yes,Fiber Optic,22.0,No,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,85.95,1215.65,0.0,0,379.73,1595.38,No
2623,8587XYZSF,1,Male,60,No,No,No,No,0,1,Q3,No,0,67,Offer A,Yes,32.58,No,Yes,DSL,8.0,No,No,No,No,Yes,No,No,No,Yes,Two Year,No,Bank Withdrawal,50.55,3260.1,0.0,0,2182.86,5442.96,No
2624,7799LGRDP,1,Female,42,No,No,No,No,0,1,Q3,No,0,43,No Offer,Yes,25.53,Yes,No,,,,,,No,No,No,No,No,No,Two Year,Yes,Credit Card,25.7,1188.2,0.0,0,1097.79,2285.99,No
2625,7850VWJUU,1,Female,37,No,No,No,No,0,1,Q3,No,0,23,No Offer,Yes,24.04,No,Yes,Fiber Optic,22.0,Yes,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.0,1778.5,0.0,0,552.92,2331.42,No
2626,3774VBNXY,1,Female,23,Yes,No,Yes,No,0,1,Q3,Yes,1,64,No Offer,Yes,36.24,No,No,,,,,,No,No,No,No,No,No,Two Year,No,Credit Card,20.2,1277.75,0.0,0,2319.36,3597.11,No
2627,6217KDYWC,1,Male,58,No,No,No,No,0,1,Q3,No,0,57,No Offer,Yes,5.71,No,No,,,,,,No,No,No,No,No,No,Two Year,Yes,Credit Card,19.6,1170.55,0.0,0,325.47,1496.02,No
2628,1095WGNGG,1,Female,35,No,No,Yes,No,0,1,Q3,Yes,2,61,No Offer,Yes,17.49,Yes,Yes,Fiber Optic,21.0,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,101.05,5971.25,0.0,0,1066.89,7038.14,No
2629,2636SJDOU,1,Male,34,No,No,No,No,0,1,Q3,No,0,64,No Offer,Yes,30.27,Yes,Yes,Fiber Optic,12.0,Yes,Yes,Yes,No,No,No,No,No,Yes,One Year,Yes,Credit Card,84.3,5289.05,0.0,0,1937.28,7226.33,No
2630,5716EZXZN,1,Female,56,No,No,Yes,No,0,1,Q3,Yes,5,65,No Offer,Yes,13.2,Yes,Yes,Fiber Optic,13.0,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,Two Year,Yes,Credit Card,99.05,6416.7,0.0,0,858.0,7274.7,No
2631,6837BJYDQ,1,Male,42,No,No,No,No,0,1,Q3,No,0,3,No Offer,Yes,35.65,No,No,,,,,,No,No,No,No,No,No,One Year,No,Credit Card,19.6,61.35,0.0,0,106.95,168.3,No
2632,6440DKQGE,1,Male,52,No,No,No,No,0,1,Q3,No,0,30,Offer C,Yes,27.88,No,Yes,Cable,6.0,No,Yes,Yes,Yes,No,Yes,No,No,No,One Year,No,Credit Card,64.5,1929.95,0.0,0,836.4,2766.35,No
2633,3466BYAVD,1,Male,50,No,No,Yes,Yes,1,1,Q3,Yes,1,15,No Offer,Yes,8.44,No,Yes,Cable,21.0,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,69.5,1071.4,0.0,0,126.6,1198.0,No
2634,3780YVMFA,1,Female,33,No,No,Yes,Yes,1,1,Q3,Yes,1,8,No Offer,Yes,29.94,No,Yes,Cable,17.0,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,68.55,564.35,0.0,0,239.52,803.87,No
2635,1679JRFBR,1,Female,27,Yes,No,Yes,No,0,1,Q3,Yes,4,70,Offer A,Yes,5.77,Yes,Yes,Fiber Optic,48.0,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,108.15,7930.55,0.0,0,403.9,8334.45,No
2636,9073ZZIAY,1,Male,51,No,No,Yes,No,0,1,Q3,Yes,2,62,No Offer,Yes,43.2,No,Yes,DSL,23.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,86.1,5215.25,0.0,0,2678.4,7893.65,No
2637,3077RSNTJ,1,Female,29,Yes,No,Yes,Yes,3,1,Q3,Yes,9,6,No Offer,Yes,5.52,No,No,,,,,,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.7,113.5,0.0,0,33.12,146.62,No
2638,6551GNYDG,1,Female,33,No,No,Yes,Yes,1,1,Q3,Yes,7,14,No Offer,Yes,40.22,No,Yes,Fiber Optic,19.0,No,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,80.9,1152.8,0.0,0,563.08,1715.88,No
2639,9167APMXZ,1,Female,23,Yes,No,No,No,0,1,Q3,No,0,22,No Offer,Yes,19.2,Yes,Yes,Fiber Optic,41.0,No,No,No,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,84.15,1821.95,0.0,60,422.4,2304.35,No
2640,2749CTKAJ,1,Male,37,No,No,Yes,No,0,1,Q3,Yes,3,22,No Offer,Yes,48.06,No,No,,,,,,No,No,No,No,No,No,One Year,No,Credit Card,20.15,419.9,0.0,0,1057.32,1477.22,No
2641,6371NZYEG,1,Male,38,No,No,Yes,No,0,1,Q3,Yes,9,16,No Offer,Yes,23.31,No,Yes,DSL,27.0,Yes,No,No,Yes,No,Yes,No,No,Yes,Two Year,No,Credit Card,64.25,1024.0,0.0,0,372.96,1396.96,No
2642,7554NEWDD,1,Male,44,No,No,No,No,0,1,Q3,No,0,10,No Offer,Yes,32.1,Yes,No,,,,,,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,25.7,251.6,0.0,0,321.0,572.6,No
2643,8992VONJD,1,Female,63,No,No,No,Yes,1,1,Q3,No,0,13,No Offer,Yes,27.04,No,Yes,DSL,10.0,Yes,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,56.0,764.55,0.0,0,351.52,1116.07,No
2644,4482EWFMI,1,Female,54,No,No,No,No,0,1,Q3,No,0,2,No Offer,Yes,15.67,No,Yes,Fiber Optic,8.0,No,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.7,135.2,0.0,0,31.34,166.54,No
2645,4648YPBTM,1,Male,35,No,No,No,No,0,1,Q3,No,0,53,No Offer,Yes,6.54,Yes,Yes,DSL,4.0,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,73.9,3958.25,0.0,0,346.62,4304.87,No
2646,2907ILJBN,1,Female,21,Yes,No,Yes,No,0,1,Q3,Yes,7,11,No Offer,Yes,1.92,No,No,,,,,,No,No,No,No,No,No,One Year,No,Credit Card,20.6,233.9,0.0,0,21.12,255.02,No
2647,6345FZOQH,1,Male,40,No,No,Yes,No,0,1,Q3,Yes,3,69,Offer A,Yes,30.86,No,No,,,,,,No,No,No,No,No,No,Two Year,No,Credit Card,19.9,1363.45,0.0,0,2129.34,3492.79,No
2648,5997OPVFA,1,Male,39,No,No,Yes,No,0,1,Q3,Yes,7,72,Offer A,Yes,6.05,Yes,Yes,Cable,30.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,89.05,6254.45,0.0,0,435.6,6690.05,No
2649,1159WFSGR,1,Female,59,No,No,Yes,Yes,2,1,Q3,Yes,3,16,Offer D,Yes,45.54,No,No,,,,,,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,20.4,321.4,0.0,0,728.64,1050.04,No
2650,7654YWJUF,1,Male,61,No,No,Yes,No,0,1,Q3,Yes,6,43,No Offer,Yes,15.2,No,Yes,Fiber Optic,21.0,Yes,No,No,Yes,Yes,No,No,No,Yes,One Year,Yes,Bank Withdrawal,84.25,3539.25,0.0,0,653.6,4192.85,No
2651,6727IOTLZ,1,Male,48,No,No,Yes,No,0,1,Q3,Yes,3,14,Offer D,Yes,5.17,No,Yes,Cable,25.0,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,81.95,1181.75,0.0,0,72.38,1254.13,No
2652,5918VUKWP,1,Female,61,No,No,No,No,0,1,Q3,No,0,32,Offer C,Yes,35.97,No,No,,,,,,No,No,No,No,No,No,One Year,No,Bank Withdrawal,20.55,654.55,0.0,0,1151.04,1805.59,No
2653,1744JHKYS,1,Female,49,No,No,Yes,No,0,1,Q3,Yes,5,34,Offer C,Yes,11.52,Yes,No,,,,,,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,24.7,780.2,0.0,0,391.68,1171.88,No
