customer_id,count_x,gender,age,under_30,senior_citizen,married,dependents,number_of_dependents,count_y,quarter,referred_a_friend,number_of_referrals,tenure_in_months,offer,phone_service,avg_monthly_long_distance_charges,multiple_lines,internet_service,internet_type,avg_monthly_gb_download,online_security,online_backup,online_backup.1,device_protection_plan,premium_tech_support,streaming_tv,streaming_movies,streaming_music,unlimited_data,contract,paperless_billing,payment_method,monthly_charge,total_charges,total_refunds,total_extra_data_charges,total_long_distance_charges,total_revenue
4815YOSUK,1,Male,22,Yes,No,Yes,Yes,2,1,Q3,Yes,9,72,No Offer,Yes,41.18,Yes,Yes,Fiber Optic,52.0,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,One Year,Yes,Credit Card,104.9,7537.5,0.0,0,2964.96,10502.46
4365MSDYN,1,Male,38,No,No,Yes,No,0,1,Q3,Yes,7,8,No Offer,Yes,22.34,No,No,,,,,,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,19.55,161.15,0.0,0,178.72,339.87
7036TYDEC,1,Female,44,No,No,No,No,0,1,Q3,No,0,69,No Offer,Yes,1.85,Yes,Yes,Fiber Optic,13.0,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,104.0,7028.5,0.0,0,127.65,7156.15
5802ADBRC,1,Female,57,No,No,Yes,No,0,1,Q3,Yes,7,50,Offer B,Yes,20.79,Yes,Yes,Fiber Optic,7.0,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Mailed Check,104.4,5232.9,0.0,0,1039.5,6272.4
8076FEZKJ,1,Male,58,No,No,No,No,0,1,Q3,No,0,10,No Offer,Yes,15.71,No,No,,,,,,No,No,No,No,No,No,One Year,No,Credit Card,19.5,225.85,0.0,0,157.1,382.95
5197YPYBZ,1,Female,39,No,No,Yes,Yes,2,1,Q3,Yes,4,12,No Offer,Yes,39.59,Yes,No,,,,,,No,No,No,No,No,No,Two Year,No,Credit Card,25.25,274.7,0.0,0,475.08,749.78
4312GVYNH,1,Female,46,No,No,Yes,No,0,1,Q3,Yes,8,70,No Offer,No,0.0,,Yes,Cable,26.0,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,49.85,3370.2,0.0,0,0.0,3370.2
0839JTCUD,1,Female,31,No,No,Yes,No,0,1,Q3,Yes,9,66,No Offer,Yes,36.36,Yes,Yes,Cable,3.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,89.9,5958.85,0.0,0,2399.76,8358.61
5494WOZRZ,1,Female,40,No,No,Yes,No,0,1,Q3,No,0,71,No Offer,Yes,38.22,No,Yes,DSL,23.0,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,82.0,5999.85,0.0,0,2713.62,8713.47
2234EOFPT,1,Male,48,No,No,Yes,No,0,1,Q3,Yes,2,72,No Offer,Yes,29.8,No,Yes,DSL,14.0,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,79.35,5753.25,0.0,40,2145.6,7938.85
8619IJNDK,1,Female,64,No,No,Yes,No,0,1,Q3,Yes,10,71,No Offer,Yes,4.71,No,Yes,DSL,29.0,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,No,Credit Card,64.05,4492.9,0.0,0,334.41,4827.31
8378LKJAF,1,Male,34,No,No,Yes,Yes,1,1,Q3,Yes,9,38,No Offer,Yes,24.22,Yes,Yes,Fiber Optic,14.0,No,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,101.15,3956.7,0.0,0,920.36,4877.06
1153GNOLC,1,Male,62,No,No,No,No,0,1,Q3,No,0,33,No Offer,No,0.0,,Yes,DSL,30.0,No,Yes,Yes,No,No,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,39.1,1309.0,0.0,0,0.0,1309.0
3298QEICA,1,Female,27,Yes,No,Yes,No,0,1,Q3,Yes,10,23,No Offer,No,0.0,,Yes,DSL,42.0,Yes,No,No,No,Yes,No,No,No,Yes,Two Year,No,Credit Card,34.6,813.45,0.0,0,0.0,813.45
0788DXBFY,1,Male,54,No,No,Yes,No,0,1,Q3,Yes,3,58,Offer B,Yes,27.93,No,No,,,,,,No,No,No,No,No,No,One Year,Yes,Bank Withdrawal,19.55,1108.8,0.0,0,1619.94,2728.74
3496LFSZU,1,Male,40,No,No,Yes,No,0,1,Q3,Yes,2,4,No Offer,Yes,28.47,No,Yes,Fiber Optic,5.0,No,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,70.5,294.2,0.0,10,113.88,418.08
5242UOWHD,1,Male,24,Yes,No,Yes,Yes,2,1,Q3,Yes,3,45,Offer B,Yes,39.03,No,No,,,,,,No,No,No,No,No,No,Two Year,No,Credit Card,20.35,929.2,0.0,0,1756.35,2685.55
6479SZPLM,1,Male,26,Yes,No,Yes,Yes,2,1,Q3,Yes,2,36,No Offer,Yes,32.3,No,No,,,,,,No,No,No,No,No,No,Two Year,No,Credit Card,19.45,754.5,0.0,0,1162.8,1917.3
8097VBQTZ,1,Male,61,No,No,No,No,0,1,Q3,No,0,54,Offer B,Yes,27.62,No,Yes,Cable,24.0,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,69.9,3883.3,0.0,0,1491.48,5374.78
4500HKANN,1,Male,33,No,No,Yes,No,0,1,Q3,Yes,6,23,No Offer,Yes,13.79,Yes,Yes,Cable,17.0,No,Yes,Yes,No,Yes,No,No,No,Yes,Two Year,No,Credit Card,59.7,1414.2,0.0,0,317.17,1731.37
9917KWRBE,1,Female,28,Yes,No,Yes,No,0,1,Q3,Yes,8,41,Offer B,Yes,18.84,Yes,Yes,Cable,26.0,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,One Year,Yes,Credit Card,78.35,3211.2,0.0,0,772.44,3983.64
2212LYASK,1,Male,25,Yes,No,Yes,No,0,1,Q3,Yes,3,27,No Offer,No,0.0,,Yes,DSL,27.0,No,Yes,Yes,Yes,No,No,Yes,Yes,No,One Year,Yes,Credit Card,45.85,1246.4,0.0,30,0.0,1276.4
1393IMKZG,1,Female,50,No,No,No,No,0,1,Q3,No,0,1,No Offer,Yes,2.7,No,Yes,Fiber Optic,14.0,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,95.85,95.85,0.0,0,2.7,98.55
8069RHUXK,1,Female,55,No,No,Yes,No,0,1,Q3,Yes,5,67,No Offer,No,0.0,,Yes,Cable,30.0,Yes,No,No,No,Yes,No,No,No,Yes,Two Year,No,Credit Card,35.7,2545.7,0.0,0,0.0,2545.7
2908WGAXL,1,Female,40,No,No,Yes,Yes,2,1,Q3,Yes,9,56,No Offer,Yes,29.06,Yes,No,,,,,,No,No,No,No,No,No,Two Year,Yes,Credit Card,24.95,1468.9,0.0,0,1627.36,3096.26
3378AJRAO,1,Male,44,No,No,Yes,No,0,1,Q3,Yes,7,44,No Offer,Yes,32.22,Yes,No,,,,,,No,No,No,No,No,No,One Year,No,Bank Withdrawal,24.85,1013.6,0.0,0,1417.68,2431.28
6050FFXES,1,Female,51,No,No,Yes,No,0,1,Q3,Yes,3,69,No Offer,Yes,14.69,Yes,Yes,Fiber Optic,6.0,No,No,No,Yes,Yes,Yes,Yes,Yes,No,Two Year,No,Bank Withdrawal,105.35,7240.65,0.0,50,1013.61,8304.26
0362RAOQO,1,Female,48,No,No,No,No,0,1,Q3,No,0,40,No Offer,Yes,26.03,No,No,,,,,,No,No,No,No,No,No,Two Year,No,Credit Card,19.65,830.25,0.0,0,1041.2,1871.45
9554DFKIC,1,Male,50,No,No,Yes,Yes,2,1,Q3,Yes,6,30,No Offer,Yes,12.49,Yes,Yes,DSL,19.0,Yes,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,54.45,1588.7,0.0,0,374.7,1963.4
5527ACHSO,1,Female,38,No,No,No,No,0,1,Q3,No,0,11,No Offer,Yes,47.61,No,Yes,DSL,12.0,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,No,Credit Card,70.5,829.3,0.0,0,523.71,1353.01
0829DDVLK,1,Female,58,No,No,No,No,0,1,Q3,No,0,15,No Offer,Yes,9.74,No,No,,,,,,No,No,No,No,No,No,One Year,No,Credit Card,20.1,302.45,0.0,0,146.1,448.55
1399UBQIU,1,Male,35,No,No,No,No,0,1,Q3,No,0,11,No Offer,Yes,16.14,No,Yes,DSL,8.0,No,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,69.35,712.25,0.0,0,177.54,889.79
1813JLKWR,1,Female,47,No,No,Yes,No,0,1,Q3,Yes,7,64,No Offer,Yes,23.25,No,No,,,,,,No,No,No,No,No,No,One Year,No,Bank Withdrawal,19.8,1336.65,0.0,0,1488.0,2824.65
9537VHDTA,1,Female,42,No,No,No,Yes,3,1,Q3,No,0,1,No Offer,Yes,2.98,No,Yes,Cable,26.0,Yes,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,51.2,51.2,0.0,0,2.98,54.18
4957TIALW,1,Female,26,Yes,No,No,No,0,1,Q3,No,0,15,Offer D,Yes,20.11,No,Yes,Cable,73.0,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,One Year,No,Credit Card,65.6,1010.0,0.0,0,301.65,1311.65
2054PJOCK,1,Female,32,No,No,No,No,0,1,Q3,No,0,60,No Offer,Yes,16.11,Yes,Yes,Cable,18.0,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Credit Card,80.55,4847.05,0.0,0,966.6,5813.65
9150HEPMB,1,Male,57,No,No,No,No,0,1,Q3,No,0,56,No Offer,Yes,21.61,No,Yes,Cable,27.0,Yes,No,No,Yes,No,No,No,No,Yes,One Year,No,Credit Card,52.7,3019.7,0.0,0,1210.16,4229.86
9030QGZNL,1,Female,31,No,No,No,No,0,1,Q3,No,0,8,No Offer,Yes,11.46,No,No,,,,,,No,No,No,No,No,No,Two Year,No,Credit Card,20.85,161.65,0.0,0,91.68,253.33
3126WQMGH,1,Female,19,Yes,No,Yes,No,0,1,Q3,Yes,6,49,No Offer,Yes,28.42,Yes,Yes,DSL,41.0,No,No,No,No,No,No,No,Yes,No,Month-to-Month,Yes,Credit Card,52.15,2583.75,0.0,50,1392.58,4026.33
7176WRTNX,1,Male,51,No,No,No,No,0,1,Q3,No,0,70,Offer A,Yes,14.63,Yes,Yes,Fiber Optic,30.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,114.95,7711.25,0.0,0,1024.1,8735.35
9239GZHZE,1,Female,25,Yes,No,Yes,No,0,1,Q3,Yes,6,72,Offer A,Yes,24.85,Yes,Yes,Fiber Optic,47.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,113.65,8124.2,0.0,0,1789.2,9913.4
7205BAIAD,1,Female,42,No,No,No,No,0,1,Q3,No,0,40,No Offer,Yes,22.89,No,No,,,,,,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,20.6,827.3,0.0,0,915.6,1742.9
8064RAVOH,1,Male,44,No,No,No,Yes,3,1,Q3,No,0,1,Offer E,Yes,42.55,No,Yes,DSL,25.0,No,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,49.85,49.85,0.0,0,42.55,92.4
0219QAERP,1,Male,33,No,No,Yes,No,0,1,Q3,Yes,2,30,No Offer,Yes,9.81,No,No,,,,,,No,No,No,No,No,No,One Year,No,Credit Card,19.8,576.65,0.0,0,294.3,870.95
8963JLGJT,1,Male,20,Yes,No,No,Yes,1,1,Q3,No,0,3,Offer E,Yes,33.28,No,Yes,Cable,69.0,Yes,No,No,Yes,No,No,No,Yes,Yes,Month-to-Month,No,Credit Card,55.9,157.55,0.0,0,99.84,257.39
2135DQWAQ,1,Female,37,No,No,No,No,0,1,Q3,No,0,5,Offer E,Yes,45.74,No,Yes,Fiber Optic,30.0,No,Yes,Yes,No,No,Yes,No,No,No,Month-to-Month,Yes,Credit Card,85.3,420.45,0.0,10,228.7,659.15
4056QHXHZ,1,Female,49,No,No,Yes,Yes,2,1,Q3,Yes,6,72,Offer A,Yes,2.71,Yes,Yes,Fiber Optic,20.0,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,107.45,7576.7,0.0,0,195.12,7771.82
7401JIXNM,1,Female,27,Yes,No,Yes,No,0,1,Q3,Yes,5,54,No Offer,Yes,29.66,Yes,Yes,Cable,76.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,91.3,4965.0,0.0,0,1601.64,6566.64
9339FIIJL,1,Male,57,No,No,Yes,No,0,1,Q3,Yes,2,72,Offer A,Yes,10.97,Yes,Yes,DSL,30.0,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,85.95,6151.9,0.0,0,789.84,6941.74
6670MFRPK,1,Male,53,No,No,Yes,Yes,1,1,Q3,Yes,5,69,Offer A,Yes,21.56,Yes,Yes,Fiber Optic,17.0,No,No,No,Yes,No,No,No,No,Yes,Two Year,Yes,Credit Card,79.2,5420.65,0.0,0,1487.64,6908.29
6177PEVRA,1,Female,58,No,No,No,No,0,1,Q3,No,0,48,No Offer,Yes,13.03,No,Yes,DSL,5.0,Yes,Yes,Yes,No,No,No,No,No,Yes,Two Year,No,Credit Card,55.5,2627.35,0.0,0,625.44,3252.79
4813HQMGZ,1,Female,54,No,No,Yes,No,0,1,Q3,Yes,4,8,Offer E,Yes,9.88,Yes,Yes,Fiber Optic,4.0,No,No,No,No,Yes,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,90.25,743.75,0.0,0,79.04,822.79
7579KKLOE,1,Male,59,No,No,Yes,No,0,1,Q3,Yes,7,71,Offer A,Yes,46.53,Yes,Yes,DSL,3.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,91.25,6589.6,0.0,0,3303.63,9893.23
8402EIVQS,1,Male,40,No,No,Yes,No,0,1,Q3,Yes,8,67,Offer A,Yes,31.41,No,Yes,Fiber Optic,23.0,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,100.9,6733.15,0.0,0,2104.47,8837.62
4947DSMXK,1,Male,28,Yes,No,Yes,Yes,2,1,Q3,Yes,9,34,No Offer,Yes,42.74,Yes,Yes,Fiber Optic,52.0,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,97.7,3410.0,0.0,0,1453.16,4863.16
7245NIIWQ,1,Female,53,No,No,No,No,0,1,Q3,No,0,3,Offer E,Yes,34.76,No,Yes,Fiber Optic,21.0,No,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.85,199.85,0.0,0,104.28,304.13
0002ORFBO,1,Female,37,No,No,Yes,No,0,1,Q3,Yes,2,9,No Offer,Yes,42.39,No,Yes,Cable,16.0,No,Yes,Yes,No,Yes,Yes,No,No,Yes,One Year,Yes,Credit Card,65.6,593.3,0.0,0,381.51,974.81
3324OIRTO,1,Male,23,Yes,No,Yes,Yes,3,1,Q3,Yes,1,71,Offer A,Yes,14.14,No,Yes,Fiber Optic,59.0,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,104.65,7288.4,0.0,0,1003.94,8292.34
5414OFQCB,1,Male,34,No,No,No,No,0,1,Q3,No,0,57,No Offer,Yes,30.77,Yes,Yes,Fiber Optic,10.0,No,No,No,No,Yes,Yes,No,No,No,Two Year,Yes,Credit Card,90.45,5229.8,0.0,70,1753.89,7053.69
4967WPNCF,1,Male,36,No,No,No,No,0,1,Q3,No,0,72,Offer A,No,0.0,,Yes,Cable,14.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,63.7,4464.8,0.0,0,0.0,4464.8
8499BRXTD,1,Male,28,Yes,No,No,No,0,1,Q3,No,0,18,Offer D,Yes,38.73,No,No,,,,,,No,No,No,No,No,No,One Year,No,Credit Card,20.1,401.85,0.0,0,697.14,1098.99
9154QDGTH,1,Male,20,Yes,No,Yes,Yes,2,1,Q3,No,0,43,No Offer,Yes,22.83,Yes,Yes,Fiber Optic,47.0,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,104.3,4451.85,0.0,0,981.69,5433.54
8197BFWVU,1,Female,62,No,No,Yes,No,0,1,Q3,Yes,2,72,Offer A,Yes,1.72,Yes,Yes,Cable,7.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,93.25,6688.95,0.0,0,123.84,6812.79
2577GVSIL,1,Male,61,No,No,Yes,No,0,1,Q3,Yes,10,35,No Offer,Yes,13.39,Yes,Yes,DSL,20.0,No,No,No,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,73.45,2661.1,0.0,0,468.65,3129.75
9367OIUXP,1,Male,28,Yes,No,No,No,0,1,Q3,No,0,4,No Offer,Yes,45.37,No,No,,,,,,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.7,73.05,0.0,0,181.48,254.53
6770UAYGJ,1,Female,23,Yes,No,Yes,Yes,2,1,Q3,Yes,8,49,No Offer,Yes,33.65,Yes,No,,,,,,No,No,No,No,No,No,Two Year,No,Credit Card,25.25,1211.65,0.0,0,1648.85,2860.5
6463HHXJR,1,Female,61,No,No,Yes,Yes,2,1,Q3,Yes,5,71,Offer A,Yes,36.5,Yes,Yes,Fiber Optic,19.0,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,Two Year,No,Bank Withdrawal,100.5,7030.65,0.0,0,2591.5,9622.15
7928VJYAB,1,Male,44,No,No,Yes,Yes,1,1,Q3,Yes,9,11,Offer D,Yes,38.48,No,Yes,Fiber Optic,19.0,No,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,90.6,1020.2,0.0,0,423.28,1443.48
1187WILMM,1,Male,39,No,No,Yes,No,0,1,Q3,Yes,6,63,No Offer,Yes,44.55,Yes,Yes,DSL,29.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,89.4,5597.65,0.0,0,2806.65,8404.3
1306RPWXZ,1,Female,60,No,No,No,Yes,3,1,Q3,No,0,49,No Offer,Yes,31.7,No,No,,,,,,No,No,No,No,No,No,Two Year,No,Credit Card,20.45,1024.65,0.0,0,1553.3,2577.95
3097PYWXL,1,Female,30,No,No,Yes,Yes,2,1,Q3,Yes,1,4,No Offer,Yes,28.55,No,No,,,,,,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,19.95,82.9,0.0,0,114.2,197.1
2266SJNAT,1,Female,21,Yes,No,Yes,No,0,1,Q3,Yes,2,72,Offer A,Yes,11.85,Yes,Yes,Fiber Optic,82.0,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Credit Card,109.15,7789.6,0.0,0,853.2,8642.8
2972YDYUW,1,Female,47,No,No,No,No,0,1,Q3,No,0,57,No Offer,Yes,38.94,Yes,Yes,Fiber Optic,7.0,No,Yes,Yes,No,Yes,No,Yes,Yes,Yes,One Year,No,Bank Withdrawal,94.7,5468.95,0.0,0,2219.58,7688.53
1104FEJAM,1,Male,52,No,No,Yes,Yes,2,1,Q3,Yes,2,28,No Offer,Yes,9.31,Yes,Yes,DSL,19.0,No,Yes,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,64.4,1802.15,0.0,0,260.68,2062.83
2809ILCYT,1,Female,56,No,No,Yes,No,0,1,Q3,Yes,10,25,No Offer,Yes,3.6,Yes,No,,,,,,No,No,No,No,No,No,One Year,Yes,Credit Card,26.8,733.55,0.0,0,90.0,823.55
5499ECUTN,1,Female,49,No,No,Yes,No,0,1,Q3,Yes,1,47,No Offer,Yes,6.56,No,Yes,DSL,11.0,Yes,No,No,Yes,No,Yes,No,No,No,One Year,Yes,Credit Card,66.05,3021.45,0.0,40,308.32,3369.77
4981FLTMF,1,Female,35,No,No,Yes,Yes,1,1,Q3,Yes,3,57,No Offer,Yes,1.54,Yes,Yes,DSL,15.0,Yes,Yes,Yes,No,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,65.2,3687.85,0.0,0,87.78,3775.63
3113IWHLC,1,Male,24,Yes,No,No,No,0,1,Q3,No,0,5,No Offer,Yes,41.29,No,Yes,DSL,51.0,Yes,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,55.8,274.35,0.0,0,206.45,480.8
4277BWBML,1,Male,48,No,No,Yes,Yes,2,1,Q3,No,0,72,Offer A,Yes,8.53,No,No,,,,,,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,19.95,1322.85,0.0,0,614.16,1937.01
0234TEVTT,1,Female,43,No,No,Yes,Yes,3,1,Q3,Yes,3,48,No Offer,No,0.0,,Yes,DSL,22.0,Yes,No,No,Yes,No,No,Yes,Yes,Yes,One Year,No,Credit Card,45.0,2196.3,0.0,0,0.0,2196.3
4304TSPVK,1,Female,46,No,No,Yes,No,0,1,Q3,Yes,8,68,Offer A,Yes,23.14,Yes,Yes,Fiber Optic,21.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,114.9,7843.55,0.0,0,1573.52,9417.07
1552AAGRX,1,Female,22,Yes,No,No,No,0,1,Q3,No,0,30,No Offer,Yes,42.49,Yes,Yes,Fiber Optic,73.0,Yes,No,No,No,Yes,Yes,Yes,Yes,No,Month-to-Month,No,Bank Withdrawal,106.4,3211.9,0.0,60,1274.7,4546.6
2637FKFSY,1,Female,61,No,No,Yes,No,0,1,Q3,Yes,2,3,No Offer,Yes,2.66,No,Yes,DSL,7.0,No,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,46.1,130.15,0.0,0,7.98,138.13
7874ECPQJ,1,Female,57,No,No,No,Yes,2,1,Q3,No,0,4,No Offer,Yes,27.37,No,No,,,,,,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,20.05,85.5,0.0,0,109.48,194.98
0020INWCK,1,Female,58,No,No,Yes,Yes,2,1,Q3,Yes,9,71,Offer A,Yes,27.26,Yes,Yes,Fiber Optic,12.0,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Two Year,Yes,Credit Card,95.75,6849.4,0.0,0,1935.46,8784.86
7089RKVSZ,1,Male,43,No,No,Yes,No,0,1,Q3,Yes,6,8,No Offer,Yes,23.18,Yes,No,,,,,,No,No,No,No,No,No,One Year,No,Mailed Check,24.4,203.95,0.0,0,185.44,389.39
2683JXWQQ,1,Male,24,Yes,No,Yes,Yes,1,1,Q3,Yes,3,61,No Offer,No,0.0,,Yes,DSL,76.0,Yes,No,No,Yes,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,33.6,2117.2,0.0,110,0.0,2227.2
9548ZMVTX,1,Male,31,No,No,Yes,Yes,3,1,Q3,Yes,7,72,Offer A,Yes,8.51,Yes,Yes,Fiber Optic,24.0,No,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,No,Bank Withdrawal,90.45,6565.85,0.0,0,612.72,7178.57
8739XNIKG,1,Female,29,Yes,No,No,No,0,1,Q3,No,0,5,No Offer,Yes,48.49,Yes,Yes,Fiber Optic,85.0,No,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,84.0,424.75,0.0,0,242.45,667.2
9755JHNMN,1,Female,37,No,No,No,No,0,1,Q3,No,0,49,No Offer,Yes,20.45,No,Yes,Cable,23.0,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,No,Bank Withdrawal,67.4,3306.85,0.0,0,1002.05,4308.9
3981QSVQI,1,Male,28,Yes,No,No,No,0,1,Q3,No,0,8,Offer E,Yes,22.15,No,No,,,,,,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,19.7,168.9,0.0,0,177.2,346.1
2789HQBOU,1,Male,60,No,No,No,No,0,1,Q3,No,0,3,Offer E,Yes,49.63,No,Yes,Fiber Optic,26.0,No,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,80.35,253.8,0.0,0,148.89,402.69
9424CMPOG,1,Male,53,No,No,Yes,Yes,3,1,Q3,Yes,9,9,Offer E,Yes,2.68,No,No,,,,,,No,No,No,No,No,No,Two Year,No,Mailed Check,19.6,197.4,0.0,0,24.12,221.52
5067WJEUN,1,Male,42,No,No,Yes,Yes,2,1,Q3,Yes,1,67,Offer A,Yes,10.9,No,Yes,Cable,26.0,Yes,Yes,Yes,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,54.2,3838.2,0.0,10,730.3,4578.5
3450WXOAT,1,Male,36,No,No,No,No,0,1,Q3,No,0,46,Offer B,Yes,24.13,No,Yes,Cable,16.0,No,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,45.2,2065.15,0.0,0,1109.98,3175.13
9251WNSOD,1,Female,23,Yes,No,Yes,No,0,1,Q3,Yes,10,67,Offer A,Yes,4.71,Yes,Yes,DSL,58.0,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,One Year,No,Mailed Check,75.1,5064.45,0.0,0,315.57,5380.02
6974DAFLI,1,Female,54,No,No,Yes,No,0,1,Q3,Yes,8,55,Offer B,Yes,3.28,No,No,,,,,,No,No,No,No,No,No,One Year,No,Bank Withdrawal,19.7,1140.05,0.0,0,180.4,1320.45
2616UUTFK,1,Male,54,No,No,Yes,No,0,1,Q3,Yes,1,33,No Offer,Yes,19.11,Yes,Yes,DSL,21.0,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,72.75,2447.45,0.0,0,630.63,3078.08
7064JHXCE,1,Male,64,No,No,Yes,Yes,1,1,Q3,Yes,5,62,Offer B,Yes,20.96,No,No,,,,,,No,No,No,No,No,No,Two Year,No,Credit Card,20.05,1263.9,0.0,0,1299.52,2563.42
7989AWGEH,1,Male,24,Yes,No,Yes,Yes,2,1,Q3,Yes,8,49,Offer B,No,0.0,,Yes,DSL,47.0,Yes,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,39.2,1838.15,0.0,0,0.0,1838.15
4373VVHQL,1,Male,37,No,No,No,No,0,1,Q3,No,0,1,Offer E,Yes,18.57,No,Yes,DSL,26.0,No,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,44.75,44.75,0.0,10,18.57,73.32
4559UWIHT,1,Male,37,No,No,Yes,No,0,1,Q3,Yes,8,14,Offer D,Yes,45.57,Yes,Yes,Fiber Optic,10.0,No,Yes,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,82.65,1185.0,0.0,0,637.98,1822.98
6650BWFRT,1,Female,43,No,No,Yes,No,0,1,Q3,Yes,1,72,Offer A,Yes,24.89,Yes,Yes,Fiber Optic,5.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,117.15,8529.5,0.0,0,1792.08,10321.58
