,Store,Date,Temperature,Fuel_Price,CPI,Unemployment,IsHoliday,Dept,Weekly_Sales
23774,3,04/02/2011,45.95,2.989,215.88633670000002,7.551,False,8,9488.95
23830,3,11/02/2011,43.57,3.022,216.26609130000003,7.551,True,1,11283.98
23831,3,11/02/2011,43.57,3.022,216.26609130000003,7.551,True,2,16535.49
23832,3,11/02/2011,43.57,3.022,216.26609130000003,7.551,True,3,4151.55
23833,3,11/02/2011,43.57,3.022,216.26609130000003,7.551,True,4,8899.61
23834,3,11/02/2011,43.57,3.022,216.26609130000003,7.551,True,5,15155.69
23835,3,11/02/2011,43.57,3.022,216.26609130000003,7.551,True,6,3340.4
23836,3,11/02/2011,43.57,3.022,216.26609130000003,7.551,True,7,10060.57
23837,3,11/02/2011,43.57,3.022,216.26609130000003,7.551,True,8,7590.46
23892,3,18/02/2011,61.58,3.045,216.5843571,7.551,False,1,15348.06
23893,3,18/02/2011,61.58,3.045,216.5843571,7.551,False,2,16948.62
23894,3,18/02/2011,61.58,3.045,216.5843571,7.551,False,3,3964.01
23895,3,18/02/2011,61.58,3.045,216.5843571,7.551,False,4,8781.21
23896,3,18/02/2011,61.58,3.045,216.5843571,7.551,False,5,10249.06
23897,3,18/02/2011,61.58,3.045,216.5843571,7.551,False,6,1696.12
23898,3,18/02/2011,61.58,3.045,216.5843571,7.551,False,7,9013.14
23899,3,18/02/2011,61.58,3.045,216.5843571,7.551,False,8,8028.69
23955,3,25/02/2011,67.4,3.065,216.8780275,7.551,False,1,4896.15
23956,3,25/02/2011,67.4,3.065,216.8780275,7.551,False,2,16219.96
23957,3,25/02/2011,67.4,3.065,216.8780275,7.551,False,3,3705.62
23958,3,25/02/2011,67.4,3.065,216.8780275,7.551,False,4,8443.79
23959,3,25/02/2011,67.4,3.065,216.8780275,7.551,False,5,10739.29
23960,3,25/02/2011,67.4,3.065,216.8780275,7.551,False,6,2083.54
23961,3,25/02/2011,67.4,3.065,216.8780275,7.551,False,7,8518.09
23962,3,25/02/2011,67.4,3.065,216.8780275,7.551,False,8,8289.54
24018,3,04/03/2011,65.11,3.2880000000000003,217.17169790000003,7.551,False,1,6673.83
24019,3,04/03/2011,65.11,3.2880000000000003,217.17169790000003,7.551,False,2,18932.19
24020,3,04/03/2011,65.11,3.2880000000000003,217.17169790000003,7.551,False,3,3915.23
24021,3,04/03/2011,65.11,3.2880000000000003,217.17169790000003,7.551,False,4,9100.03
24022,3,04/03/2011,65.11,3.2880000000000003,217.17169790000003,7.551,False,5,11156.58
24023,3,04/03/2011,65.11,3.2880000000000003,217.17169790000003,7.551,False,6,2363.18
24024,3,04/03/2011,65.11,3.2880000000000003,217.17169790000003,7.551,False,7,7916.29
24025,3,04/03/2011,65.11,3.2880000000000003,217.17169790000003,7.551,False,8,8383.64
24081,3,11/03/2011,61.29,3.4589999999999996,217.46536830000002,7.551,False,1,6440.67
24082,3,11/03/2011,61.29,3.4589999999999996,217.46536830000002,7.551,False,2,16948.55
24083,3,11/03/2011,61.29,3.4589999999999996,217.46536830000002,7.551,False,3,4078.53
24084,3,11/03/2011,61.29,3.4589999999999996,217.46536830000002,7.551,False,4,7857.41
24085,3,11/03/2011,61.29,3.4589999999999996,217.46536830000002,7.551,False,5,9186.32
24086,3,11/03/2011,61.29,3.4589999999999996,217.46536830000002,7.551,False,6,3124.92
24087,3,11/03/2011,61.29,3.4589999999999996,217.46536830000002,7.551,False,7,6762.47
24088,3,11/03/2011,61.29,3.4589999999999996,217.46536830000002,7.551,False,8,8502.1
24144,3,18/03/2011,69.47,3.488,217.72352259999997,7.551,False,1,5850.92
24145,3,18/03/2011,69.47,3.488,217.72352259999997,7.551,False,2,16740.65
24146,3,18/03/2011,69.47,3.488,217.72352259999997,7.551,False,3,2705.53
24147,3,18/03/2011,69.47,3.488,217.72352259999997,7.551,False,4,8332.88
24148,3,18/03/2011,69.47,3.488,217.72352259999997,7.551,False,5,10603.73
24149,3,18/03/2011,69.47,3.488,217.72352259999997,7.551,False,6,2259.99
24150,3,18/03/2011,69.47,3.488,217.72352259999997,7.551,False,7,8473.33
24151,3,18/03/2011,69.47,3.488,217.72352259999997,7.551,False,8,9158.75
24207,3,25/03/2011,72.94,3.4730000000000003,217.96747050000002,7.551,False,1,6692.63
24208,3,25/03/2011,72.94,3.4730000000000003,217.96747050000002,7.551,False,2,15263.73
24209,3,25/03/2011,72.94,3.4730000000000003,217.96747050000002,7.551,False,3,4418.87
24210,3,25/03/2011,72.94,3.4730000000000003,217.96747050000002,7.551,False,4,7409.92
24211,3,25/03/2011,72.94,3.4730000000000003,217.96747050000002,7.551,False,5,9291.43
24212,3,25/03/2011,72.94,3.4730000000000003,217.96747050000002,7.551,False,6,1391.34
24213,3,25/03/2011,72.94,3.4730000000000003,217.96747050000002,7.551,False,7,6424.58
24214,3,25/03/2011,72.94,3.4730000000000003,217.96747050000002,7.551,False,8,8100.33
24270,3,01/04/2011,68.76,3.5239999999999996,218.21141839999999,7.574,False,1,6389.96
24271,3,01/04/2011,68.76,3.5239999999999996,218.21141839999999,7.574,False,2,14053.93
24272,3,01/04/2011,68.76,3.5239999999999996,218.21141839999999,7.574,False,3,3324.23
24273,3,01/04/2011,68.76,3.5239999999999996,218.21141839999999,7.574,False,4,6464.12
24274,3,01/04/2011,68.76,3.5239999999999996,218.21141839999999,7.574,False,5,9155.98
24275,3,01/04/2011,68.76,3.5239999999999996,218.21141839999999,7.574,False,6,1073.3
24276,3,01/04/2011,68.76,3.5239999999999996,218.21141839999999,7.574,False,7,6674.34
24277,3,01/04/2011,68.76,3.5239999999999996,218.21141839999999,7.574,False,8,7284.46
24333,3,08/04/2011,72.55,3.622,218.4553663,7.574,False,1,6885.58
24334,3,08/04/2011,72.55,3.622,218.4553663,7.574,False,2,15993.94
24335,3,08/04/2011,72.55,3.622,218.4553663,7.574,False,3,3921.45
24336,3,08/04/2011,72.55,3.622,218.4553663,7.574,False,4,7652.89
24337,3,08/04/2011,72.55,3.622,218.4553663,7.574,False,5,7922.02
24338,3,08/04/2011,72.55,3.622,218.4553663,7.574,False,6,1375.14
24339,3,08/04/2011,72.55,3.622,218.4553663,7.574,False,7,8937.51
24340,3,08/04/2011,72.55,3.622,218.4553663,7.574,False,8,8032.62
24396,3,15/04/2011,75.88,3.7430000000000003,218.6788642,7.574,False,1,9203.25
24397,3,15/04/2011,75.88,3.7430000000000003,218.6788642,7.574,False,2,14468.88
24398,3,15/04/2011,75.88,3.7430000000000003,218.6788642,7.574,False,3,3740.3
24399,3,15/04/2011,75.88,3.7430000000000003,218.6788642,7.574,False,4,6738.59
24400,3,15/04/2011,75.88,3.7430000000000003,218.6788642,7.574,False,5,8284.38
24401,3,15/04/2011,75.88,3.7430000000000003,218.6788642,7.574,False,6,1497.08
24402,3,15/04/2011,75.88,3.7430000000000003,218.6788642,7.574,False,7,8102.31
24403,3,15/04/2011,75.88,3.7430000000000003,218.6788642,7.574,False,8,7351.74
24457,3,22/04/2011,76.91,3.807,218.851237,7.574,False,1,15862.38
24458,3,22/04/2011,76.91,3.807,218.851237,7.574,False,2,14481.21
24459,3,22/04/2011,76.91,3.807,218.851237,7.574,False,3,3125.65
24460,3,22/04/2011,76.91,3.807,218.851237,7.574,False,4,7770.74
24461,3,22/04/2011,76.91,3.807,218.851237,7.574,False,5,8915.16
24462,3,22/04/2011,76.91,3.807,218.851237,7.574,False,6,1317.31
24463,3,22/04/2011,76.91,3.807,218.851237,7.574,False,7,9727.91
24464,3,22/04/2011,76.91,3.807,218.851237,7.574,False,8,8766.3
24520,3,29/04/2011,78.69,3.81,219.0236099,7.574,False,1,9410.55
24521,3,29/04/2011,78.69,3.81,219.0236099,7.574,False,2,15180.97
24522,3,29/04/2011,78.69,3.81,219.0236099,7.574,False,3,3421.34
24523,3,29/04/2011,78.69,3.81,219.0236099,7.574,False,4,7937.53
24524,3,29/04/2011,78.69,3.81,219.0236099,7.574,False,5,6648.26
24525,3,29/04/2011,78.69,3.81,219.0236099,7.574,False,6,2053.7
24526,3,29/04/2011,78.69,3.81,219.0236099,7.574,False,7,8782.66
24527,3,29/04/2011,78.69,3.81,219.0236099,7.574,False,8,7822.76
24582,3,06/05/2011,69.45,3.906,219.1959827,7.574,False,1,5941.28
24583,3,06/05/2011,69.45,3.906,219.1959827,7.574,False,2,17081.58
24584,3,06/05/2011,69.45,3.906,219.1959827,7.574,False,3,4053.3
24585,3,06/05/2011,69.45,3.906,219.1959827,7.574,False,4,9148.49
24586,3,06/05/2011,69.45,3.906,219.1959827,7.574,False,5,7029.25
24587,3,06/05/2011,69.45,3.906,219.1959827,7.574,False,6,1653.76
24588,3,06/05/2011,69.45,3.906,219.1959827,7.574,False,7,8611.39
24589,3,06/05/2011,69.45,3.906,219.1959827,7.574,False,8,9413.97
24646,3,13/05/2011,79.87,3.8989999999999996,219.36835559999997,7.574,False,1,4660.39
24647,3,13/05/2011,79.87,3.8989999999999996,219.36835559999997,7.574,False,2,15045.29
24648,3,13/05/2011,79.87,3.8989999999999996,219.36835559999997,7.574,False,3,3609.7
24649,3,13/05/2011,79.87,3.8989999999999996,219.36835559999997,7.574,False,4,7429.21
24650,3,13/05/2011,79.87,3.8989999999999996,219.36835559999997,7.574,False,5,6504.96
24651,3,13/05/2011,79.87,3.8989999999999996,219.36835559999997,7.574,False,6,2555.49
24652,3,13/05/2011,79.87,3.8989999999999996,219.36835559999997,7.574,False,7,10807.06
24653,3,13/05/2011,79.87,3.8989999999999996,219.36835559999997,7.574,False,8,7185.99
24709,3,20/05/2011,75.79,3.907,219.127216,7.574,False,1,5142.22
24710,3,20/05/2011,75.79,3.907,219.127216,7.574,False,2,16165.1
24711,3,20/05/2011,75.79,3.907,219.127216,7.574,False,3,4361.71
24712,3,20/05/2011,75.79,3.907,219.127216,7.574,False,4,7944.55
24713,3,20/05/2011,75.79,3.907,219.127216,7.574,False,5,8413.6
24714,3,20/05/2011,75.79,3.907,219.127216,7.574,False,6,2005.77
24715,3,20/05/2011,75.79,3.907,219.127216,7.574,False,7,8456.29
24716,3,20/05/2011,75.79,3.907,219.127216,7.574,False,8,8732.04
24773,3,27/05/2011,84.41,3.786,218.8860765,7.574,False,1,5194.21
24774,3,27/05/2011,84.41,3.786,218.8860765,7.574,False,2,16396.82
24775,3,27/05/2011,84.41,3.786,218.8860765,7.574,False,3,2995.51
24776,3,27/05/2011,84.41,3.786,218.8860765,7.574,False,4,7766.26
24777,3,27/05/2011,84.41,3.786,218.8860765,7.574,False,5,6653.54
24778,3,27/05/2011,84.41,3.786,218.8860765,7.574,False,6,1735.51
24779,3,27/05/2011,84.41,3.786,218.8860765,7.574,False,7,8694.8
24780,3,27/05/2011,84.41,3.786,218.8860765,7.574,False,8,8057.86
24837,3,03/06/2011,84.29,3.699,218.6449369,7.574,False,1,4906.27
24838,3,03/06/2011,84.29,3.699,218.6449369,7.574,False,2,18860.29
24839,3,03/06/2011,84.29,3.699,218.6449369,7.574,False,3,4025.84
24840,3,03/06/2011,84.29,3.699,218.6449369,7.574,False,4,9133.57
24841,3,03/06/2011,84.29,3.699,218.6449369,7.574,False,5,9507.02
24842,3,03/06/2011,84.29,3.699,218.6449369,7.574,False,6,1522.76
24843,3,03/06/2011,84.29,3.699,218.6449369,7.574,False,7,13139.81
24844,3,03/06/2011,84.29,3.699,218.6449369,7.574,False,8,8291.35
24900,3,10/06/2011,84.84,3.648,218.4037974,7.574,False,1,4790.03
24901,3,10/06/2011,84.84,3.648,218.4037974,7.574,False,2,17134.57
24902,3,10/06/2011,84.84,3.648,218.4037974,7.574,False,3,5148.98
24903,3,10/06/2011,84.84,3.648,218.4037974,7.574,False,4,8286.39
24904,3,10/06/2011,84.84,3.648,218.4037974,7.574,False,5,10544.82
24905,3,10/06/2011,84.84,3.648,218.4037974,7.574,False,6,1611.26
24906,3,10/06/2011,84.84,3.648,218.4037974,7.574,False,7,8822.03
24907,3,10/06/2011,84.84,3.648,218.4037974,7.574,False,8,8432.89
24962,3,17/06/2011,86.96,3.637,218.35517480000001,7.574,False,1,5738.3
24963,3,17/06/2011,86.96,3.637,218.35517480000001,7.574,False,2,16598.43
24964,3,17/06/2011,86.96,3.637,218.35517480000001,7.574,False,3,3661.25
24965,3,17/06/2011,86.96,3.637,218.35517480000001,7.574,False,4,7870.95
24966,3,17/06/2011,86.96,3.637,218.35517480000001,7.574,False,5,10359.68
24967,3,17/06/2011,86.96,3.637,218.35517480000001,7.574,False,6,2063.23
24968,3,17/06/2011,86.96,3.637,218.35517480000001,7.574,False,7,12831.06
24969,3,17/06/2011,86.96,3.637,218.35517480000001,7.574,False,8,8711.74
25023,3,24/06/2011,84.94,3.594,218.45094,7.574,False,1,4484.47
25024,3,24/06/2011,84.94,3.594,218.45094,7.574,False,2,16371.62
25025,3,24/06/2011,84.94,3.594,218.45094,7.574,False,3,3310.79
25026,3,24/06/2011,84.94,3.594,218.45094,7.574,False,4,7670.66
25027,3,24/06/2011,84.94,3.594,218.45094,7.574,False,5,8454.46
25028,3,24/06/2011,84.94,3.594,218.45094,7.574,False,6,1078.84
25029,3,24/06/2011,84.94,3.594,218.45094,7.574,False,7,9531.8
25030,3,24/06/2011,84.94,3.594,218.45094,7.574,False,8,7709.6
25085,3,01/07/2011,85.1,3.5239999999999996,218.54670519999996,7.567,False,1,5273.09
25086,3,01/07/2011,85.1,3.5239999999999996,218.54670519999996,7.567,False,2,17234.09
25087,3,01/07/2011,85.1,3.5239999999999996,218.54670519999996,7.567,False,3,3077.4
25088,3,01/07/2011,85.1,3.5239999999999996,218.54670519999996,7.567,False,4,8429.93
25089,3,01/07/2011,85.1,3.5239999999999996,218.54670519999996,7.567,False,5,9507.79
25090,3,01/07/2011,85.1,3.5239999999999996,218.54670519999996,7.567,False,6,1940.78
25091,3,01/07/2011,85.1,3.5239999999999996,218.54670519999996,7.567,False,7,8816.35
25092,3,01/07/2011,85.1,3.5239999999999996,218.54670519999996,7.567,False,8,8391.08
25145,3,08/07/2011,85.38,3.48,218.64247039999998,7.567,False,1,4324.95
25146,3,08/07/2011,85.38,3.48,218.64247039999998,7.567,False,2,18142.08
25147,3,08/07/2011,85.38,3.48,218.64247039999998,7.567,False,3,3704.76
25148,3,08/07/2011,85.38,3.48,218.64247039999998,7.567,False,4,8485.9
25149,3,08/07/2011,85.38,3.48,218.64247039999998,7.567,False,5,8171.98
25150,3,08/07/2011,85.38,3.48,218.64247039999998,7.567,False,6,1728.31
25151,3,08/07/2011,85.38,3.48,218.64247039999998,7.567,False,7,10100.08
25152,3,08/07/2011,85.38,3.48,218.64247039999998,7.567,False,8,8339.91
25207,3,15/07/2011,87.14,3.575,218.7275216,7.567,False,1,4985.82
25208,3,15/07/2011,87.14,3.575,218.7275216,7.567,False,2,17280.79
25209,3,15/07/2011,87.14,3.575,218.7275216,7.567,False,3,5610.38
25210,3,15/07/2011,87.14,3.575,218.7275216,7.567,False,4,7904.65
25211,3,15/07/2011,87.14,3.575,218.7275216,7.567,False,5,11397.72
25212,3,15/07/2011,87.14,3.575,218.7275216,7.567,False,6,1721.32
25213,3,15/07/2011,87.14,3.575,218.7275216,7.567,False,7,8283.95
25214,3,15/07/2011,87.14,3.575,218.7275216,7.567,False,8,7659.03
25270,3,22/07/2011,86.19,3.6510000000000002,218.78578810000002,7.567,False,1,5176.73
25271,3,22/07/2011,86.19,3.6510000000000002,218.78578810000002,7.567,False,2,16943.33
25272,3,22/07/2011,86.19,3.6510000000000002,218.78578810000002,7.567,False,3,7727.86
25273,3,22/07/2011,86.19,3.6510000000000002,218.78578810000002,7.567,False,4,7795.79
25274,3,22/07/2011,86.19,3.6510000000000002,218.78578810000002,7.567,False,5,9583.34
25275,3,22/07/2011,86.19,3.6510000000000002,218.78578810000002,7.567,False,6,1611.87
25276,3,22/07/2011,86.19,3.6510000000000002,218.78578810000002,7.567,False,7,6888.87
25277,3,22/07/2011,86.19,3.6510000000000002,218.78578810000002,7.567,False,8,7967.45
25331,3,29/07/2011,88.07,3.682,218.8440545,7.567,False,1,4645.99
25332,3,29/07/2011,88.07,3.682,218.8440545,7.567,False,2,15522.52
25333,3,29/07/2011,88.07,3.682,218.8440545,7.567,False,3,9363.0
25334,3,29/07/2011,88.07,3.682,218.8440545,7.567,False,4,7668.11
25335,3,29/07/2011,88.07,3.682,218.8440545,7.567,False,5,7605.68
25336,3,29/07/2011,88.07,3.682,218.8440545,7.567,False,6,1410.32
25337,3,29/07/2011,88.07,3.682,218.8440545,7.567,False,7,6441.95
25338,3,29/07/2011,88.07,3.682,218.8440545,7.567,False,8,7629.45
25394,3,05/08/2011,88.45,3.6839999999999997,218.90232090000003,7.567,False,1,5285.83
25395,3,05/08/2011,88.45,3.6839999999999997,218.90232090000003,7.567,False,2,17813.69
25396,3,05/08/2011,88.45,3.6839999999999997,218.90232090000003,7.567,False,3,13591.15
25397,3,05/08/2011,88.45,3.6839999999999997,218.90232090000003,7.567,False,4,9321.12
25398,3,05/08/2011,88.45,3.6839999999999997,218.90232090000003,7.567,False,5,9502.52
25399,3,05/08/2011,88.45,3.6839999999999997,218.90232090000003,7.567,False,6,1192.18
25400,3,05/08/2011,88.45,3.6839999999999997,218.90232090000003,7.567,False,7,7647.77
25401,3,05/08/2011,88.45,3.6839999999999997,218.90232090000003,7.567,False,8,7473.67
25455,3,12/08/2011,88.88,3.638,218.96058730000001,7.567,False,1,4799.63
25456,3,12/08/2011,88.88,3.638,218.96058730000001,7.567,False,2,15778.28
25457,3,12/08/2011,88.88,3.638,218.96058730000001,7.567,False,3,14256.56
25458,3,12/08/2011,88.88,3.638,218.96058730000001,7.567,False,4,8659.67
25459,3,12/08/2011,88.88,3.638,218.96058730000001,7.567,False,5,9235.1
25460,3,12/08/2011,88.88,3.638,218.96058730000001,7.567,False,6,1368.2
25461,3,12/08/2011,88.88,3.638,218.96058730000001,7.567,False,7,7367.83
25462,3,12/08/2011,88.88,3.638,218.96058730000001,7.567,False,8,6970.9
25517,3,19/08/2011,88.44,3.554,219.023271,7.567,False,1,4808.68
25518,3,19/08/2011,88.44,3.554,219.023271,7.567,False,2,16711.34
25519,3,19/08/2011,88.44,3.554,219.023271,7.567,False,3,17710.48
25520,3,19/08/2011,88.44,3.554,219.023271,7.567,False,4,9303.5
25521,3,19/08/2011,88.44,3.554,219.023271,7.567,False,5,10721.28
25522,3,19/08/2011,88.44,3.554,219.023271,7.567,False,6,1217.04
25523,3,19/08/2011,88.44,3.554,219.023271,7.567,False,7,8172.55
25524,3,19/08/2011,88.44,3.554,219.023271,7.567,False,8,7388.69
25578,3,26/08/2011,87.67,3.523,219.08669080000004,7.567,False,1,5625.99
25579,3,26/08/2011,87.67,3.523,219.08669080000004,7.567,False,2,17076.63
25580,3,26/08/2011,87.67,3.523,219.08669080000004,7.567,False,3,16958.55
25581,3,26/08/2011,87.67,3.523,219.08669080000004,7.567,False,4,8137.15
25582,3,26/08/2011,87.67,3.523,219.08669080000004,7.567,False,5,8061.9
25583,3,26/08/2011,87.67,3.523,219.08669080000004,7.567,False,6,1056.3
25584,3,26/08/2011,87.67,3.523,219.08669080000004,7.567,False,7,6345.93
25585,3,26/08/2011,87.67,3.523,219.08669080000004,7.567,False,8,6925.02
25639,3,02/09/2011,89.12,3.533,219.1501106,7.567,False,1,5210.03
25640,3,02/09/2011,89.12,3.533,219.1501106,7.567,False,2,18264.92
25641,3,02/09/2011,89.12,3.533,219.1501106,7.567,False,3,7457.63
25642,3,02/09/2011,89.12,3.533,219.1501106,7.567,False,4,8773.88
25643,3,02/09/2011,89.12,3.533,219.1501106,7.567,False,5,8199.19
25644,3,02/09/2011,89.12,3.533,219.1501106,7.567,False,6,800.24
25645,3,02/09/2011,89.12,3.533,219.1501106,7.567,False,7,7721.49
25646,3,02/09/2011,89.12,3.533,219.1501106,7.567,False,8,7552.68
25701,3,09/09/2011,81.72,3.5460000000000003,219.21353050000002,7.567,True,1,5210.02
25702,3,09/09/2011,81.72,3.5460000000000003,219.21353050000002,7.567,True,2,18239.57
25703,3,09/09/2011,81.72,3.5460000000000003,219.21353050000002,7.567,True,3,5107.23
25704,3,09/09/2011,81.72,3.5460000000000003,219.21353050000002,7.567,True,4,7496.08
25705,3,09/09/2011,81.72,3.5460000000000003,219.21353050000002,7.567,True,5,7546.22
25706,3,09/09/2011,81.72,3.5460000000000003,219.21353050000002,7.567,True,6,2055.98
25707,3,09/09/2011,81.72,3.5460000000000003,219.21353050000002,7.567,True,7,8778.4
25708,3,09/09/2011,81.72,3.5460000000000003,219.21353050000002,7.567,True,8,7775.31
25762,3,16/09/2011,83.63,3.5260000000000002,219.3972867,7.567,False,1,6041.07
25763,3,16/09/2011,83.63,3.5260000000000002,219.3972867,7.567,False,2,16869.08
25764,3,16/09/2011,83.63,3.5260000000000002,219.3972867,7.567,False,3,4587.47
25765,3,16/09/2011,83.63,3.5260000000000002,219.3972867,7.567,False,4,7885.29
25766,3,16/09/2011,83.63,3.5260000000000002,219.3972867,7.567,False,5,8448.8
25767,3,16/09/2011,83.63,3.5260000000000002,219.3972867,7.567,False,6,1950.55
25768,3,16/09/2011,83.63,3.5260000000000002,219.3972867,7.567,False,7,7439.68
25769,3,16/09/2011,83.63,3.5260000000000002,219.3972867,7.567,False,8,7410.77
25825,3,23/09/2011,80.19,3.467,219.7414914,7.567,False,1,7151.93
25826,3,23/09/2011,80.19,3.467,219.7414914,7.567,False,2,16903.48
25827,3,23/09/2011,80.19,3.467,219.7414914,7.567,False,3,4640.47
25828,3,23/09/2011,80.19,3.467,219.7414914,7.567,False,4,7975.07
25829,3,23/09/2011,80.19,3.467,219.7414914,7.567,False,5,8349.1
25830,3,23/09/2011,80.19,3.467,219.7414914,7.567,False,6,1676.34
25831,3,23/09/2011,80.19,3.467,219.7414914,7.567,False,7,8109.64
25832,3,23/09/2011,80.19,3.467,219.7414914,7.567,False,8,7760.48
25888,3,30/09/2011,82.58,3.355,220.08569599999998,7.567,False,1,6251.24
25889,3,30/09/2011,82.58,3.355,220.08569599999998,7.567,False,2,16265.53
25890,3,30/09/2011,82.58,3.355,220.08569599999998,7.567,False,3,4318.6
25891,3,30/09/2011,82.58,3.355,220.08569599999998,7.567,False,4,7776.41
25892,3,30/09/2011,82.58,3.355,220.08569599999998,7.567,False,5,9712.4
25893,3,30/09/2011,82.58,3.355,220.08569599999998,7.567,False,6,2030.68
25894,3,30/09/2011,82.58,3.355,220.08569599999998,7.567,False,7,7903.1
25895,3,30/09/2011,82.58,3.355,220.08569599999998,7.567,False,8,7751.97
25950,3,07/10/2011,75.54,3.285,220.42990069999996,7.197,False,1,7897.72
25951,3,07/10/2011,75.54,3.285,220.42990069999996,7.197,False,2,18304.81
25952,3,07/10/2011,75.54,3.285,220.42990069999996,7.197,False,3,4583.2
25953,3,07/10/2011,75.54,3.285,220.42990069999996,7.197,False,4,8720.98
25954,3,07/10/2011,75.54,3.285,220.42990069999996,7.197,False,5,16021.72
25955,3,07/10/2011,75.54,3.285,220.42990069999996,7.197,False,6,1644.02
25956,3,07/10/2011,75.54,3.285,220.42990069999996,7.197,False,7,7480.33
25957,3,07/10/2011,75.54,3.285,220.42990069999996,7.197,False,8,8217.03
26014,3,14/10/2011,73.75,3.2739999999999996,220.74861669999999,7.197,False,1,7205.82
26015,3,14/10/2011,73.75,3.2739999999999996,220.74861669999999,7.197,False,2,16641.16
26016,3,14/10/2011,73.75,3.2739999999999996,220.74861669999999,7.197,False,3,3901.89
26017,3,14/10/2011,73.75,3.2739999999999996,220.74861669999999,7.197,False,4,8549.32
26018,3,14/10/2011,73.75,3.2739999999999996,220.74861669999999,7.197,False,5,14477.35
26019,3,14/10/2011,73.75,3.2739999999999996,220.74861669999999,7.197,False,6,2567.58
26020,3,14/10/2011,73.75,3.2739999999999996,220.74861669999999,7.197,False,7,6255.14
