Store,Dept,Date,Weekly_Sales
Buffalo,Outdoor,4/5/2012,1776.08
Buffalo,Shoes,4/5/2012,8641.35
Buffalo,Jewelry,4/5/2012,10428.56
Buffalo,Housewares,4/5/2012,20638.49
Buffalo,Electronics,4/5/2012,13121.78
Las Vegas,Furniture,4/5/2012,10655.35
Las Vegas,Toys,4/5/2012,41589.1
Las Vegas,Housewares,4/5/2012,50501.3
Las Vegas,Shoes,4/5/2012,22956.83
Las Vegas,Jewelry,4/5/2012,41897.55
Las Vegas,Clothing,4/5/2012,17147.44
Las Vegas,Outdoor,4/5/2012,4658.18
Las Vegas,Electronics,4/5/2012,18953.07
Los Angeles,Electronics,4/5/2012,20351.43
Los Angeles,Jewelry,4/5/2012,46298.93
Los Angeles,Outdoor,4/5/2012,4512.07
Los Angeles,Shoes,4/5/2012,38179.14
Los Angeles,Housewares,4/5/2012,67046.93
Los Angeles,Clothing,4/5/2012,22711.04
Los Angeles,Furniture,4/5/2012,11844.62
Los Angeles,Toys,4/5/2012,63212.42
Seattle,Furniture,4/5/2012,11440.23
Seattle,Toys,4/5/2012,63656.22
Seattle,Electronics,4/5/2012,32214.63
Seattle,Jewelry,4/5/2012,60576.41
Seattle,Shoes,4/5/2012,52949.81
Seattle,Housewares,4/5/2012,102425.54
Seattle,Clothing,4/5/2012,27487.23
Seattle,Outdoor,4/5/2012,5211.85
Buffalo,Outdoor,4/13/2012,1535.96
Buffalo,Jewelry,4/13/2012,8665.81
Buffalo,Furniture,4/13/2012,4250.93
Buffalo,Shoes,4/13/2012,9665.61
Buffalo,Toys,4/13/2012,8355.6
Buffalo,Clothing,4/13/2012,9961.51
Buffalo,Housewares,4/13/2012,18101.45
Buffalo,Electronics,4/13/2012,11871.96
Las Vegas,Furniture,4/13/2012,7927.73
Las Vegas,Toys,4/13/2012,37295.29
Las Vegas,Outdoor,4/13/2012,4500.12
Las Vegas,Electronics,4/13/2012,18458.33
Las Vegas,Housewares,4/13/2012,43991.18
Las Vegas,Jewelry,4/13/2012,37449.26
Las Vegas,Shoes,4/13/2012,21302.3
Las Vegas,Clothing,4/13/2012,34684.21
Los Angeles,Toys,4/13/2012,58538.71
Los Angeles,Jewelry,4/13/2012,45239.6
Los Angeles,Housewares,4/13/2012,61390.48
Los Angeles,Shoes,4/13/2012,33272.51
Los Angeles,Outdoor,4/13/2012,5379.77
Los Angeles,Furniture,4/13/2012,10047.71
Los Angeles,Clothing,4/13/2012,56093.13
Los Angeles,Electronics,4/13/2012,23202.76
Seattle,Toys,4/13/2012,60602.85
Seattle,Shoes,4/13/2012,48984.51
Seattle,Outdoor,4/13/2012,7436.28
Seattle,Jewelry,4/13/2012,55376.94
Seattle,Housewares,4/13/2012,90747.71
Seattle,Electronics,4/13/2012,36499.59
Seattle,Furniture,4/13/2012,11737.98
Seattle,Clothing,4/13/2012,50108.12
Buffalo,Jewelry,4/20/2012,8902.68
Buffalo,Shoes,4/20/2012,8351.88
Buffalo,Electronics,4/20/2012,9543.7
Buffalo,Toys,4/20/2012,8620.42
Buffalo,Clothing,4/20/2012,8131.34
Buffalo,Furniture,4/20/2012,4965.38
Buffalo,Outdoor,4/20/2012,999.92
Buffalo,Housewares,4/20/2012,18816.49
Las Vegas,Jewelry,4/20/2012,36350.03
Las Vegas,Electronics,4/20/2012,16645.01
Las Vegas,Shoes,4/20/2012,19056.92
Las Vegas,Housewares,4/20/2012,45561.85
Las Vegas,Outdoor,4/20/2012,2988.96
Las Vegas,Toys,4/20/2012,36930.94
Las Vegas,Furniture,4/20/2012,8647.36
Las Vegas,Clothing,4/20/2012,16976.19
Los Angeles,Clothing,4/20/2012,22568.57
Los Angeles,Toys,4/20/2012,62770.47
Los Angeles,Furniture,4/20/2012,11178.49
Los Angeles,Shoes,4/20/2012,29118.14
Los Angeles,Jewelry,4/20/2012,45655.92
Los Angeles,Electronics,4/20/2012,19918.98
Los Angeles,Housewares,4/20/2012,67363.12
Los Angeles,Outdoor,4/20/2012,4898.1
Seattle,Outdoor,4/20/2012,6963.55
Seattle,Shoes,4/20/2012,47855.67
Seattle,Jewelry,4/20/2012,60090.83
Seattle,Clothing,4/20/2012,26161.45
Seattle,Furniture,4/20/2012,11946.86
Seattle,Housewares,4/20/2012,102204.4
Seattle,Electronics,4/20/2012,34604.47
Seattle,Toys,4/20/2012,63907.79
Buffalo,Outdoor,4/27/2012,2405.98
Buffalo,Furniture,4/27/2012,4991.19
Buffalo,Housewares,4/27/2012,19008.6
Buffalo,Electronics,4/27/2012,11369.21
Buffalo,Shoes,4/27/2012,9057.12
Buffalo,Jewelry,4/27/2012,8659.56
Buffalo,Toys,4/27/2012,8844.08
Buffalo,Clothing,4/27/2012,7145.2
Las Vegas,Furniture,4/27/2012,8635.62
Las Vegas,Toys,4/27/2012,38531.76
Las Vegas,Housewares,4/27/2012,45456.23
Las Vegas,Shoes,4/27/2012,18704.53
Las Vegas,Electronics,4/27/2012,17170.39
Las Vegas,Clothing,4/27/2012,16347.6
Las Vegas,Outdoor,4/27/2012,3319.32
Las Vegas,Jewelry,4/27/2012,36894.54
Los Angeles,Clothing,4/27/2012,22414.38
Los Angeles,Outdoor,4/27/2012,3515.14
Los Angeles,Shoes,4/27/2012,30778.46
Los Angeles,Electronics,4/27/2012,16528.64
Los Angeles,Toys,4/27/2012,59764.81
Los Angeles,Jewelry,4/27/2012,42459.29
Los Angeles,Furniture,4/27/2012,10419.11
Los Angeles,Housewares,4/27/2012,61562.95
Seattle,Electronics,4/27/2012,31209.5
Seattle,Toys,4/27/2012,61032.35
Seattle,Furniture,4/27/2012,10915.11
Seattle,Jewelry,4/27/2012,57200.35
Seattle,Clothing,4/27/2012,26812.03
Seattle,Outdoor,4/27/2012,5823.1
Seattle,Shoes,4/27/2012,49286.5
Seattle,Housewares,4/27/2012,94450.19
Buffalo,Outdoor,5/10/2012,2486.76
Buffalo,Toys,5/10/2012,8983.76
Buffalo,Shoes,5/10/2012,12806.16
Buffalo,Furniture,5/10/2012,5609.73
Buffalo,Jewelry,5/10/2012,10434.33
Buffalo,Housewares,5/10/2012,20517.77
Buffalo,Electronics,5/10/2012,17859.58
Buffalo,Clothing,5/10/2012,9750.12
Las Vegas,Shoes,5/10/2012,22071.39
Las Vegas,Jewelry,5/10/2012,39311.93
Las Vegas,Housewares,5/10/2012,48577.08
Las Vegas,Outdoor,5/10/2012,3843.29
Las Vegas,Furniture,5/10/2012,11676.98
Las Vegas,Electronics,5/10/2012,25508.81
Las Vegas,Clothing,5/10/2012,21904.47
Las Vegas,Toys,5/10/2012,42663.75
Los Angeles,Furniture,5/10/2012,12011.64
Los Angeles,Toys,5/10/2012,62955.51
Los Angeles,Outdoor,5/10/2012,4503.69
Los Angeles,Housewares,5/10/2012,67497.08
Los Angeles,Clothing,5/10/2012,30789.27
Los Angeles,Electronics,5/10/2012,29039.55
Los Angeles,Jewelry,5/10/2012,47631.56
Los Angeles,Shoes,5/10/2012,34141.39
Seattle,Clothing,5/10/2012,41292.92
Seattle,Shoes,5/10/2012,50293.51
Seattle,Electronics,5/10/2012,44162.22
Seattle,Outdoor,5/10/2012,7030.7
Seattle,Toys,5/10/2012,64347.41
Seattle,Jewelry,5/10/2012,62267.45
Seattle,Furniture,5/10/2012,12733.27
Seattle,Housewares,5/10/2012,101963.71
Buffalo,Jewelry,5/18/2012,9279.44
Buffalo,Furniture,5/18/2012,5623.07
Buffalo,Clothing,5/18/2012,6121.23
Buffalo,Electronics,5/18/2012,12214.38
Buffalo,Toys,5/18/2012,9501.08
Buffalo,Housewares,5/18/2012,19237.79
Buffalo,Shoes,5/18/2012,7929.56
Buffalo,Outdoor,5/18/2012,1675.63
Las Vegas,Outdoor,5/18/2012,6030.81
Las Vegas,Jewelry,5/18/2012,34536.29
Las Vegas,Clothing,5/18/2012,18517.79
Las Vegas,Toys,5/18/2012,37817.25
Las Vegas,Shoes,5/18/2012,19180.11
Las Vegas,Electronics,5/18/2012,17955.73
Las Vegas,Furniture,5/18/2012,8609.82
Las Vegas,Housewares,5/18/2012,44411.23
Los Angeles,Toys,5/18/2012,62084.91
Los Angeles,Shoes,5/18/2012,41954.87
Los Angeles,Jewelry,5/18/2012,46008.96
Los Angeles,Clothing,5/18/2012,25982.7
Los Angeles,Housewares,5/18/2012,63948.19
Los Angeles,Outdoor,5/18/2012,7974.1
Los Angeles,Electronics,5/18/2012,19415.92
Los Angeles,Furniture,5/18/2012,10591.94
Seattle,Toys,5/18/2012,65436.2
Seattle,Shoes,5/18/2012,48638.75
Seattle,Electronics,5/18/2012,32861.4
Seattle,Housewares,5/18/2012,99759.73
Seattle,Clothing,5/18/2012,28663.44
Seattle,Outdoor,5/18/2012,12459.63
Seattle,Furniture,5/18/2012,12231.59
Seattle,Jewelry,5/18/2012,60832.91
Buffalo,Shoes,5/25/2012,8781.26
Buffalo,Outdoor,5/25/2012,2320.4
Buffalo,Toys,5/25/2012,8868.51
Buffalo,Electronics,5/25/2012,9738.9
Buffalo,Jewelry,5/25/2012,8873.67
Buffalo,Furniture,5/25/2012,5435.82
Buffalo,Clothing,5/25/2012,6715.54
Buffalo,Housewares,5/25/2012,18005.1
Las Vegas,Shoes,5/25/2012,28671.98
Las Vegas,Furniture,5/25/2012,8345.33
Las Vegas,Toys,5/25/2012,39067
Las Vegas,Clothing,5/25/2012,16963.55
Las Vegas,Outdoor,5/25/2012,5131.26
Las Vegas,Jewelry,5/25/2012,38270.34
Las Vegas,Housewares,5/25/2012,45817.07
Las Vegas,Electronics,5/25/2012,18625.67
Los Angeles,Shoes,5/25/2012,49836.42
Los Angeles,Outdoor,5/25/2012,6241.53
Los Angeles,Housewares,5/25/2012,66419.23
Los Angeles,Clothing,5/25/2012,23561.25
Los Angeles,Furniture,5/25/2012,10441.51
Los Angeles,Jewelry,5/25/2012,47627.29
Los Angeles,Toys,5/25/2012,61029.66
Los Angeles,Electronics,5/25/2012,20657.98
Seattle,Electronics,5/25/2012,33721.8
Seattle,Jewelry,5/25/2012,57781.87
Seattle,Furniture,5/25/2012,11110.28
Seattle,Housewares,5/25/2012,102223.65
Seattle,Shoes,5/25/2012,63050.03
Seattle,Clothing,5/25/2012,27820.39
Seattle,Outdoor,5/25/2012,10600.8
Seattle,Toys,5/25/2012,61952.95
Buffalo,Toys,6/1/2012,8420.64
Buffalo,Furniture,6/1/2012,5745.49
Buffalo,Outdoor,6/1/2012,1062.64
Buffalo,Clothing,6/1/2012,6361.95
Buffalo,Electronics,6/1/2012,11924.58
Buffalo,Housewares,6/1/2012,16860.86
Buffalo,Jewelry,6/1/2012,10107.34
Buffalo,Shoes,6/1/2012,6268.5
Las Vegas,Shoes,6/1/2012,12377.76
Las Vegas,Jewelry,6/1/2012,40925.76
Las Vegas,Clothing,6/1/2012,16567.69
Las Vegas,Furniture,6/1/2012,13926.04
Las Vegas,Electronics,6/1/2012,23105.81
Las Vegas,Outdoor,6/1/2012,3665.25
Las Vegas,Housewares,6/1/2012,44481.38
Las Vegas,Toys,6/1/2012,36797
Los Angeles,Jewelry,6/1/2012,49377.61
Los Angeles,Electronics,6/1/2012,24429.4
Los Angeles,Outdoor,6/1/2012,3468.68
Los Angeles,Shoes,6/1/2012,19058.99
Los Angeles,Toys,6/1/2012,58398.02
Los Angeles,Clothing,6/1/2012,20481.45
Los Angeles,Furniture,6/1/2012,15893.39
Los Angeles,Housewares,6/1/2012,64877.05
Seattle,Electronics,6/1/2012,41183.69
Seattle,Furniture,6/1/2012,17947.87
Seattle,Toys,6/1/2012,64831.25
Seattle,Outdoor,6/1/2012,4751.57
Seattle,Jewelry,6/1/2012,63913.83
Seattle,Housewares,6/1/2012,94469.77
Seattle,Clothing,6/1/2012,28952.16
Seattle,Shoes,6/1/2012,34402.78
Buffalo,Furniture,6/4/2012,4028.38
Buffalo,Toys,6/4/2012,9911.54
Buffalo,Outdoor,6/4/2012,1540.84
Buffalo,Shoes,6/4/2012,12238.76
Buffalo,Jewelry,6/4/2012,9767.34
Buffalo,Electronics,6/4/2012,13031.86
Buffalo,Housewares,6/4/2012,19899.97
Buffalo,Clothing,6/4/2012,18969.05
Las Vegas,Housewares,6/4/2012,51805.88
Las Vegas,Electronics,6/4/2012,28386.81
Las Vegas,Outdoor,6/4/2012,4764.43
Las Vegas,Jewelry,6/4/2012,42060.21
Las Vegas,Toys,6/4/2012,41917.56
Las Vegas,Furniture,6/4/2012,9335.24
Las Vegas,Shoes,6/4/2012,27171.41
Las Vegas,Clothing,6/4/2012,57592.12
Los Angeles,Furniture,6/4/2012,11303
Los Angeles,Outdoor,6/4/2012,4546.61
Los Angeles,Jewelry,6/4/2012,48565.55
Los Angeles,Shoes,6/4/2012,44709.09
Los Angeles,Housewares,6/4/2012,70382.23
Los Angeles,Clothing,6/4/2012,75970.97
Los Angeles,Toys,6/4/2012,61294.26
Los Angeles,Electronics,6/4/2012,29379.66
Seattle,Electronics,6/4/2012,52309.26
Seattle,Jewelry,6/4/2012,64551.09
Seattle,Shoes,6/4/2012,60350.24
Seattle,Housewares,6/4/2012,104332.33
Seattle,Toys,6/4/2012,66790.02
Seattle,Outdoor,6/4/2012,4896.25
Seattle,Furniture,6/4/2012,12334.33
Seattle,Clothing,6/4/2012,85839.78
Buffalo,Housewares,6/7/2012,20826.61
Buffalo,Jewelry,6/7/2012,9918.68
Buffalo,Shoes,6/7/2012,11458.59
Buffalo,Outdoor,6/7/2012,1709.52
Buffalo,Clothing,6/7/2012,6711.19
Buffalo,Electronics,6/7/2012,11884.36
Buffalo,Furniture,6/7/2012,4606.06
Buffalo,Toys,6/7/2012,9232.4
Las Vegas,Clothing,6/7/2012,17823.37
Las Vegas,Outdoor,6/7/2012,2828.03
Las Vegas,Toys,6/7/2012,41524.67
Las Vegas,Electronics,6/7/2012,19684.48
Las Vegas,Shoes,6/7/2012,27364.96
Las Vegas,Furniture,6/7/2012,8473.71
Las Vegas,Housewares,6/7/2012,49771.92
Las Vegas,Jewelry,6/7/2012,44936.96
Los Angeles,Housewares,6/7/2012,70409.25
Los Angeles,Toys,6/7/2012,62976.13
Los Angeles,Furniture,6/7/2012,12846.88
Los Angeles,Jewelry,6/7/2012,51526.65
Los Angeles,Outdoor,6/7/2012,6004.84
Los Angeles,Electronics,6/7/2012,20850.59
Los Angeles,Shoes,6/7/2012,42776.06
Los Angeles,Clothing,6/7/2012,24052.7
Seattle,Outdoor,6/7/2012,8163.7
Seattle,Clothing,6/7/2012,28160.76
Seattle,Jewelry,6/7/2012,62171.92
Seattle,Housewares,6/7/2012,104872.78
Seattle,Toys,6/7/2012,64176.47
Seattle,Shoes,6/7/2012,53098.23
Seattle,Furniture,6/7/2012,13486.07
Seattle,Electronics,6/7/2012,34164.27
Buffalo,Outdoor,6/15/2012,2357.86
Buffalo,Shoes,6/15/2012,11588.54
Buffalo,Furniture,6/15/2012,5194.13
Buffalo,Housewares,6/15/2012,19719.88
Buffalo,Jewelry,6/15/2012,9651.64
Buffalo,Clothing,6/15/2012,6966.06
Buffalo,Electronics,6/15/2012,15249.39
Buffalo,Toys,6/15/2012,9139.79
Las Vegas,Clothing,6/15/2012,17558.82
Las Vegas,Furniture,6/15/2012,8016.26
Las Vegas,Jewelry,6/15/2012,39019.74
Las Vegas,Shoes,6/15/2012,26249.22
Las Vegas,Outdoor,6/15/2012,4087.58
Las Vegas,Toys,6/15/2012,38163.76
Las Vegas,Housewares,6/15/2012,46637.48
Las Vegas,Electronics,6/15/2012,21376.63
Los Angeles,Shoes,6/15/2012,39037.84
Los Angeles,Jewelry,6/15/2012,44776.31
Los Angeles,Furniture,6/15/2012,11664.56
Los Angeles,Clothing,6/15/2012,24016.43
Los Angeles,Toys,6/15/2012,62535.67
Los Angeles,Electronics,6/15/2012,26047.39
Los Angeles,Outdoor,6/15/2012,5635.87
Los Angeles,Housewares,6/15/2012,66904.1
Seattle,Clothing,6/15/2012,30679.71
Seattle,Furniture,6/15/2012,10545.93
Seattle,Jewelry,6/15/2012,58239.57
Seattle,Electronics,6/15/2012,40878.56
Seattle,Housewares,6/15/2012,99532.65
Seattle,Shoes,6/15/2012,54156.73
Seattle,Toys,6/15/2012,62574.96
Seattle,Outdoor,6/15/2012,8352.1
Buffalo,Furniture,6/22/2012,5887.41
Buffalo,Clothing,6/22/2012,6926.88
Buffalo,Electronics,6/22/2012,13510.16
Buffalo,Outdoor,6/22/2012,1196.06
Buffalo,Toys,6/22/2012,8558.37
Buffalo,Housewares,6/22/2012,19549.19
Buffalo,Shoes,6/22/2012,12783.61
Buffalo,Jewelry,6/22/2012,8508.55
Las Vegas,Shoes,6/22/2012,24777.12
Las Vegas,Furniture,6/22/2012,7301.41
Las Vegas,Housewares,6/22/2012,46075
Las Vegas,Electronics,6/22/2012,24337.24
Las Vegas,Toys,6/22/2012,37693.88
Las Vegas,Clothing,6/22/2012,16633.41
Las Vegas,Jewelry,6/22/2012,37400.31
Las Vegas,Outdoor,6/22/2012,4870.31
Los Angeles,Electronics,6/22/2012,24467.72
Los Angeles,Furniture,6/22/2012,10858.12
Los Angeles,Jewelry,6/22/2012,45355.82
Los Angeles,Outdoor,6/22/2012,4125.62
Los Angeles,Shoes,6/22/2012,37024.98
Los Angeles,Housewares,6/22/2012,68915.17
Los Angeles,Toys,6/22/2012,61053.52
Los Angeles,Clothing,6/22/2012,24155.67
Seattle,Shoes,6/22/2012,52466.82
Seattle,Clothing,6/22/2012,28806.8
Seattle,Jewelry,6/22/2012,56738.69
Seattle,Furniture,6/22/2012,10635.71
Seattle,Toys,6/22/2012,61001.51
Seattle,Electronics,6/22/2012,37946.59
Seattle,Housewares,6/22/2012,100073.71
Seattle,Outdoor,6/22/2012,8119.58
Buffalo,Shoes,6/29/2012,12572.39
Buffalo,Outdoor,6/29/2012,2566.4
Buffalo,Clothing,6/29/2012,6932.65
Buffalo,Electronics,6/29/2012,15920.6
Buffalo,Jewelry,6/29/2012,9120.68
Buffalo,Toys,6/29/2012,8821.53
Buffalo,Housewares,6/29/2012,19623.29
Buffalo,Furniture,6/29/2012,3393.15
Las Vegas,Toys,6/29/2012,37647.44
Las Vegas,Clothing,6/29/2012,15722.82
Las Vegas,Furniture,6/29/2012,7577.59
Las Vegas,Housewares,6/29/2012,47629.14
Las Vegas,Shoes,6/29/2012,24077.39
Las Vegas,Outdoor,6/29/2012,4774.5
Las Vegas,Jewelry,6/29/2012,39758.77
Las Vegas,Electronics,6/29/2012,20233.9
Los Angeles,Furniture,6/29/2012,10099.07
Los Angeles,Housewares,6/29/2012,66611.66
Los Angeles,Shoes,6/29/2012,41946.63
Los Angeles,Outdoor,6/29/2012,4644.03
Los Angeles,Jewelry,6/29/2012,46315.63
Los Angeles,Clothing,6/29/2012,23580.74
Los Angeles,Electronics,6/29/2012,22011.26
Los Angeles,Toys,6/29/2012,62530.78
Seattle,Jewelry,6/29/2012,58876.65
Seattle,Furniture,6/29/2012,10635.66
Seattle,Electronics,6/29/2012,35328.8
Seattle,Housewares,6/29/2012,100415.52
Seattle,Shoes,6/29/2012,52355.23
Seattle,Toys,6/29/2012,60680.46
Seattle,Clothing,6/29/2012,29604.1
Seattle,Outdoor,6/29/2012,5654.53
Buffalo,Clothing,7/9/2012,8118.58
Buffalo,Electronics,7/9/2012,13606.6
Buffalo,Furniture,7/9/2012,6750.69
Buffalo,Jewelry,7/9/2012,9651.79
Buffalo,Outdoor,7/9/2012,1427.34
Buffalo,Shoes,7/9/2012,8814.91
Buffalo,Toys,7/9/2012,8279.51
Buffalo,Housewares,7/9/2012,19681.7
Las Vegas,Furniture,7/9/2012,18368.51
Las Vegas,Outdoor,7/9/2012,2576.64
Las Vegas,Electronics,7/9/2012,18236.15
Las Vegas,Toys,7/9/2012,38666.21
Las Vegas,Housewares,7/9/2012,47344.5
Las Vegas,Jewelry,7/9/2012,39549.27
Las Vegas,Shoes,7/9/2012,16941.42
Las Vegas,Clothing,7/9/2012,18322.37
Los Angeles,Jewelry,7/9/2012,46049.92
Los Angeles,Outdoor,7/9/2012,4129.51
Los Angeles,Housewares,7/9/2012,66273.96
Los Angeles,Furniture,7/9/2012,23422
Los Angeles,Toys,7/9/2012,59936.16
Los Angeles,Electronics,7/9/2012,18819.51
Los Angeles,Shoes,7/9/2012,27534.81
Los Angeles,Clothing,7/9/2012,25270.06
Seattle,Furniture,7/9/2012,18714.18
Seattle,Toys,7/9/2012,59222.12
Seattle,Housewares,7/9/2012,100312.06
Seattle,Clothing,7/9/2012,33724.46
Seattle,Outdoor,7/9/2012,5586.5
Seattle,Jewelry,7/9/2012,61720.96
Seattle,Electronics,7/9/2012,35199.92
Seattle,Shoes,7/9/2012,42650.69
Buffalo,Outdoor,7/13/2012,1705.06
Buffalo,Furniture,7/13/2012,8907.95
Buffalo,Jewelry,7/13/2012,9472.05
Buffalo,Shoes,7/13/2012,9553.9
Buffalo,Electronics,7/13/2012,12204.74
Buffalo,Housewares,7/13/2012,19257.58
Buffalo,Toys,7/13/2012,8741.96
Buffalo,Clothing,7/13/2012,5991.01
Las Vegas,Clothing,7/13/2012,16566.18
Las Vegas,Electronics,7/13/2012,18089.61
Las Vegas,Toys,7/13/2012,36130.01
Las Vegas,Shoes,7/13/2012,18427.17
Las Vegas,Furniture,7/13/2012,13126.15
Las Vegas,Housewares,7/13/2012,44411.95
Las Vegas,Outdoor,7/13/2012,2776.97
Las Vegas,Jewelry,7/13/2012,38073.91
Los Angeles,Electronics,7/13/2012,20668.27
Los Angeles,Outdoor,7/13/2012,3807.46
Los Angeles,Furniture,7/13/2012,20595.14
Los Angeles,Jewelry,7/13/2012,44568.55
Los Angeles,Housewares,7/13/2012,65225.27
Los Angeles,Clothing,7/13/2012,23148.57
Los Angeles,Toys,7/13/2012,58201.61
Los Angeles,Shoes,7/13/2012,31459.95
Seattle,Electronics,7/13/2012,31553.73
Seattle,Outdoor,7/13/2012,7999.16
Seattle,Shoes,7/13/2012,47206.67
Seattle,Toys,7/13/2012,59340.87
Seattle,Jewelry,7/13/2012,57219.1
Seattle,Furniture,7/13/2012,25190.07
Seattle,Clothing,7/13/2012,29606.6
Seattle,Housewares,7/13/2012,98915.31
Buffalo,Jewelry,7/20/2012,9038.25
Buffalo,Toys,7/20/2012,8909.86
Buffalo,Shoes,7/20/2012,8297.27
Buffalo,Housewares,7/20/2012,18253.09
Buffalo,Clothing,7/20/2012,6856.63
Buffalo,Electronics,7/20/2012,14873.1
Buffalo,Outdoor,7/20/2012,2044.96
Buffalo,Furniture,7/20/2012,9937.9
Las Vegas,Jewelry,7/20/2012,38080.05
Las Vegas,Clothing,7/20/2012,16348.06
Las Vegas,Outdoor,7/20/2012,3496.53
Las Vegas,Furniture,7/20/2012,20126.95
Las Vegas,Electronics,7/20/2012,17896.46
Las Vegas,Housewares,7/20/2012,45108.22
Las Vegas,Toys,7/20/2012,37797.31
Las Vegas,Shoes,7/20/2012,16528.1
Los Angeles,Housewares,7/20/2012,65537.3
Los Angeles,Clothing,7/20/2012,23813.13
Los Angeles,Shoes,7/20/2012,30088.37
Los Angeles,Outdoor,7/20/2012,4656.31
Los Angeles,Electronics,7/20/2012,19608
Los Angeles,Furniture,7/20/2012,26353.05
Los Angeles,Jewelry,7/20/2012,45996.72
Los Angeles,Toys,7/20/2012,57299.45
Seattle,Toys,7/20/2012,61588.78
Seattle,Electronics,7/20/2012,31396.96
Seattle,Furniture,7/20/2012,43033.44
Seattle,Outdoor,7/20/2012,5667.06
Seattle,Clothing,7/20/2012,29345.26
Seattle,Shoes,7/20/2012,48925.34
Seattle,Housewares,7/20/2012,101996.56
Seattle,Jewelry,7/20/2012,58839.19
Buffalo,Toys,7/27/2012,9151.44
Buffalo,Clothing,7/27/2012,7834.4
Buffalo,Housewares,7/27/2012,18915.8
Buffalo,Shoes,7/27/2012,8087.37
Buffalo,Furniture,7/27/2012,9333.53
Buffalo,Electronics,7/27/2012,12060.24
Buffalo,Outdoor,7/27/2012,1424.28
Buffalo,Jewelry,7/27/2012,9046.04
Las Vegas,Furniture,7/27/2012,22716.7
Las Vegas,Shoes,7/27/2012,17171.35
Las Vegas,Clothing,7/27/2012,15731.18
Las Vegas,Toys,7/27/2012,36981.9
Las Vegas,Outdoor,7/27/2012,2545.65
Las Vegas,Housewares,7/27/2012,45008.22
Las Vegas,Jewelry,7/27/2012,35197.59
Las Vegas,Electronics,7/27/2012,14105.4
Los Angeles,Jewelry,7/27/2012,43538.73
Los Angeles,Toys,7/27/2012,58155.92
Los Angeles,Electronics,7/27/2012,17403.45
Los Angeles,Outdoor,7/27/2012,3425.84
Los Angeles,Clothing,7/27/2012,23025.51
Los Angeles,Housewares,7/27/2012,66605.41
Los Angeles,Shoes,7/27/2012,28162.44
Los Angeles,Furniture,7/27/2012,27903.18
Seattle,Clothing,7/27/2012,28044.01
Seattle,Housewares,7/27/2012,98674.89
Seattle,Outdoor,7/27/2012,6919.68
Seattle,Electronics,7/27/2012,30001.91
Seattle,Furniture,7/27/2012,46341.14
Seattle,Shoes,7/27/2012,42318.94
Seattle,Toys,7/27/2012,59545.08
Seattle,Jewelry,7/27/2012,55759.21
Buffalo,Outdoor,8/6/2012,1286.63
Buffalo,Electronics,8/6/2012,15901.72
Buffalo,Clothing,8/6/2012,7390.4
Buffalo,Furniture,8/6/2012,5094.72
Buffalo,Shoes,8/6/2012,14090.81
Buffalo,Jewelry,8/6/2012,10076.05
Buffalo,Housewares,8/6/2012,20543.8
Buffalo,Toys,8/6/2012,9751.5
Las Vegas,Toys,8/6/2012,40236.23
Las Vegas,Shoes,8/6/2012,30052.56
Las Vegas,Electronics,8/6/2012,24752.99
Las Vegas,Housewares,8/6/2012,49439.58
Las Vegas,Furniture,8/6/2012,8614.64
Las Vegas,Outdoor,8/6/2012,4888.46
Las Vegas,Clothing,8/6/2012,17666
Las Vegas,Jewelry,8/6/2012,41124.27
Los Angeles,Toys,8/6/2012,63464.67
Los Angeles,Furniture,8/6/2012,11372.41
Los Angeles,Electronics,8/6/2012,27297.35
Los Angeles,Outdoor,8/6/2012,4731.09
Los Angeles,Jewelry,8/6/2012,48621.95
Los Angeles,Shoes,8/6/2012,45828.75
Los Angeles,Housewares,8/6/2012,70841.55
Los Angeles,Clothing,8/6/2012,24826.25
Seattle,Jewelry,8/6/2012,62740.7
Seattle,Housewares,8/6/2012,102099.34
Seattle,Shoes,8/6/2012,64510.09
Seattle,Toys,8/6/2012,62173
Seattle,Outdoor,8/6/2012,5735.63
Seattle,Clothing,8/6/2012,28423.52
Seattle,Furniture,8/6/2012,11442.09
Seattle,Electronics,8/6/2012,39187.63
Buffalo,Toys,8/17/2012,7878.4
Buffalo,Electronics,8/17/2012,9465.5
Buffalo,Jewelry,8/17/2012,9746.96
Buffalo,Housewares,8/17/2012,19013.37
Buffalo,Clothing,8/17/2012,6762.8
Buffalo,Outdoor,8/17/2012,1038.17
Buffalo,Shoes,8/17/2012,9199.3
Buffalo,Furniture,8/17/2012,13093.59
Las Vegas,Clothing,8/17/2012,17330.7
Las Vegas,Jewelry,8/17/2012,38105.9
Las Vegas,Outdoor,8/17/2012,2725.3
Las Vegas,Electronics,8/17/2012,15440.65
Las Vegas,Shoes,8/17/2012,16256.91
Las Vegas,Furniture,8/17/2012,31905.97
Las Vegas,Housewares,8/17/2012,46350.97
Las Vegas,Toys,8/17/2012,36294.18
Los Angeles,Jewelry,8/17/2012,47210.3
Los Angeles,Housewares,8/17/2012,68857.79
Los Angeles,Furniture,8/17/2012,50717.3
Los Angeles,Toys,8/17/2012,56043
Los Angeles,Shoes,8/17/2012,26030.66
Los Angeles,Electronics,8/17/2012,20644.15
Los Angeles,Outdoor,8/17/2012,4601.36
Los Angeles,Clothing,8/17/2012,24793.54
Seattle,Housewares,8/17/2012,112674.99
